구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,19795085,10145269,9649816,0,5820968,1286803,4534165,13974117,500,4634090,0,0,13102185,5793471,7308713,4839618,2469096,2973617,2973617,-366052,-203265,167155,0,0,0,18.84,22.70,28.13,159.39,308.86,12.36,788.41,41.66,0,55.78,0.71,20.32,24.47,13.42,16.17,642,3016,0,0,0,0,16.69,1.13,0.83
2010,26384273,15477663,10906610,0,6963088,2220911,4742177,19421185,500,4834090,0,0,17350796,6994920,10355876,4934768,5421107,5037152,4342481,2608088,-1129195,36929,0,0,0,31.24,25.03,0,0,0,35.36,696.91,35.85,0,59.69,0,0,0,0,0,904,4018,0,0,0,0,0,0.25,0.21
2011,41800593,30114899,11685693,0,6745553,3662799,3082754,35055040,500,6114122,0,0,23013298,9715009,13298289,6184394,7113894,7548568,6167450,139313,-2274118,9837391,0,0,0,30.91,26.80,32.64,31.23,42.03,52.31,822.18,19.24,0,57.79,0.68,26.12,22.64,20.87,18.09,1221,5733,15.48,3.30,4.15,13.70,24.04,16.24,14.61
2012,44927816,31841391,13086426,0,9537803,7057278,2480525,35390013,500,6114122,0,0,21643920,11527348,10116572,7519434,2597138,1950785,2179725,-6054629,-2417211,1631595,0,0,0,12.00,10.07,-5.95,-63.49,-64.66,16.92,451.19,26.95,0,46.74,0.50,7.37,6.19,5.99,5.03,357,6024,33.10,1.96,3.33,22.10,8.82,28.95,20.42
2013,64246472,40271964,23974507,0,23947198,10631926,13315272,40299274,500,6614122,0,0,23672604,13508893,10163711,10105344,58367,-944440,184937,-1815367,-7308252,16189333,0,0,0,0.25,0.78,9.37,-97.75,-91.52,0.08,378.78,59.42,0,42.93,0.43,0.15,0.49,0.11,0.34,6,5920,993.65,1.03,1.63,27.18,-0.03,927.06,37.53
2014,61045061,36066894,24978168,0,24894729,20275656,4619073,36150332,500,6614122,0,0,24699804,13563649,11136155,11599447,-463292,-3603105,-3870626,551478,-4964413,-2617146,0,0,0,-1.88,-15.67,4.34,적전,적전,0,177.88,68.86,0,45.09,0.39,-1.21,-10.13,-0.74,-6.18,-534,5343,0,1.28,1.83,0,-0.96,0,41.80
2015,66715553,42126508,24589045,0,26612153,16093592,10518561,40103400,500,6653229,0,0,25680606,13750878,11929728,10827001,1102727,758216,1152693,3506166,-2037852,4178787,0,0,0,4.29,4.49,3.97,흑전,흑전,1.60,261.76,66.36,0,46.45,0.40,2.89,3.02,1.73,1.80,253,5907,23.44,1.01,1.54,10.09,3.20,50.49,16.72
2016,63540339,39595085,23945254,0,21986080,20025158,1960922,41554259,500,14394101,0,0,54576580,42988632,11587948,11040250,547698,-1919289,-1756661,-230090,-3814235,382434,0,0,0,1.00,-3.22,112.52,-50.33,적전,0.58,197.73,52.91,0,21.23,0.84,1.34,-4.30,0.84,-2.70,-109,2987,0,1.14,0.90,507.42,1.00,108.90,27.01
2017,61664992,34553204,27111788,0,19587410,17061132,2526278,42077582,500,15570124,0,0,58347211,45821520,12525691,13870676,-1344985,-3974108,-3150464,6956434,-2979841,-1487995,0,0,0,-2.31,-5.40,6.91,적전,적지,0,202.53,46.55,0,21.47,0.93,-3.22,-7.53,-2.15,-5.03,-203,2795,0,1.00,0.74,0,-2.45,0,179.73
2018,104868166,40134035,64734131,0,56406370,36310035,20096336,48461795,500,15890979,0,0,76304066,59313879,16990186,13328981,3661205,2950999,1730928,3115374,-41247346,36337730,0,0,0,4.80,2.27,30.78,흑전,흑전,2.41,110.53,116.39,0,22.27,0.92,8.09,3.82,4.40,2.08,110,3078,20.34,0.73,0.47,8.81,3.83,19.94,12.27
