구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,14721087,7280837,7440250,0,4453253,3534048,919205,10267834,500,14300000,0,0,63638541,0,63638541,61638245,2000296,1445504,903730,4088431,-2560859,-1532769,50,676562,74.86,3.14,1.42,23.12,126.41,220.03,22.16,206.02,43.37,8.26,100.00,4.46,20.17,9.11,14.01,6.33,63,743,9.57,0.81,0.14,4.37,18.66,4.33,2.81
2010,17567544,8178863,9388680,0,6741996,5958744,783252,10825548,500,14300000,0,0,68350756,0,68350756,67499968,850788,1146541,850994,4654419,-2746089,-656272,50,676562,79.50,1.24,1.25,0,0,0,26.57,137.26,62.28,6.67,100.00,0,0,0,0,0,60,782,12.60,0.96,0.16,4.57,0,12.61,4.57
2011,19006602,9897267,9109335,0,6667786,6224770,443016,12338816,500,14300000,0,0,80609515,0,80609515,77930939,2678576,3207004,2272782,2507157,-2934884,-420673,50,689000,30.32,3.32,2.82,17.94,214.83,167.07,207.95,159.00,54.04,4.69,100.00,4.41,23.13,19.62,14.65,12.43,159,879,6.70,1.21,0.19,4.37,41.85,5.69,3.92
2012,20051534,12465360,7586173,0,7682456,7118360,564097,12369077,500,14300000,0,0,83357918,0,83357918,81512744,1845174,2079421,869769,443662,967918,-488881,50,689000,77.95,2.21,1.04,3.41,-31.11,-61.73,171.61,175.12,62.11,5.03,100.00,4.27,14.94,7.04,9.45,4.45,62,868,16.10,1.15,0.17,7.66,15.18,7.81,5.11
2013,20619089,10840808,9778281,0,8377761,7539928,837833,12241328,500,14300000,0,0,82423369,0,82423369,82148798,274571,535696,297463,3825697,-3033609,-767233,50,688881,193.92,0.33,0.36,-1.12,-85.12,-65.80,16.46,143.78,68.44,5.39,100.00,4.05,2.23,2.42,1.35,1.46,25,863,37.36,1.07,0.16,9.69,3.08,48.80,10.39
2014,23046577,12281177,10765401,0,10541347,9192757,1348590,12505230,500,14300000,0,0,81646668,0,81646668,79855177,1791491,1877142,1188702,3344497,-153264,-828680,75,1042595,85.76,2.19,1.46,-0.94,552.47,299.61,40.46,133.60,84.30,5.47,100.00,3.74,14.48,9.61,8.21,5.44,85,880,16.12,1.56,0.24,8.84,26.62,10.99,7.05
2015,25217577,15055983,10161594,0,9938735,9405522,533213,15278842,500,14300000,0,0,82837483,0,82837483,77697373,5140110,5515611,4013474,4473583,-1695323,-1457689,150,2085190,52.09,6.21,4.84,1.46,186.92,237.64,135.15,160.08,65.05,4.52,100.00,3.43,37.00,28.89,21.30,16.63,280,1073,11.84,3.09,0.57,9.64,89.33,9.24,7.85
2016,27431309,15982147,11449162,0,10619902,10318972,300930,16811407,500,14300000,0,0,84869062,0,84869062,79453064,5415998,4926250,3716543,5274752,-254215,-2292737,175,2432722,65.42,6.38,4.38,2.45,5.37,-7.40,87354.81,154.88,63.17,6.46,100.00,3.22,33.75,23.16,20.57,14.12,260,1180,10.42,2.30,0.46,8.56,104.73,7.18,6.25
2017,27167648,15072716,12094932,0,9857666,9794427,63239,17309982,500,14300000,0,0,87786993,0,87786993,82797944,4989049,4679694,3582646,3616482,-2803378,-2432722,200,2780253,77.60,5.68,4.08,3.44,-7.88,-3.60,0,153.89,56.95,6.59,100.00,3.22,29.24,21.00,18.28,13.12,251,1223,12.11,2.48,0.49,9.77,87.25,8.70,7.42
2018,32970957,18671999,14298957,0,13815898,12549482,1266416,19155059,500,14300000,0,0,103511313,0,103511313,96187305,7324008,6050534,4673849,8296893,-736782,-2780253,220,3058279,65.43,7.08,4.52,17.91,46.80,30.46,0,148.79,72.13,5.80,100.00,3.44,40.17,25.63,24.36,15.54,327,1352,11.60,2.80,0.52,9.81,149.63,7.40,6.63
