구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,583595818,287001959,296593860,0,303492202,275122471,28369731,280103616,1000,12739510,0,0,726741615,487844378,238897237,198095020,40802217,34398186,24748538,-14286091,-44715979,56483023,250,3155962,0,3.41,6.15,-14.56,-8.40,11.32,104.32,108.35,0.60,32.87,1.34,15.21,9.22,7.51,4.55,1943,22020,21.38,1.89,0.73,12.16,9.49,15.26,10.45
2017,503697210,230894567,272802643,0,247190712,219839746,27350966,256506497,1000,12739510,0,0,684660958,446078996,238581961,190824927,47757034,36553519,27019124,20111583,-40198288,26540438,200,2524770,0,3.95,17.39,4.20,-27.89,30.33,105.03,96.37,0.39,34.85,1.47,19.29,10.91,10.23,5.79,2074,20186,24.73,2.54,0.95,15.20,14.36,14.34,10.65
2016,429754702,175420277,254334425,0,190992511,170094209,20898302,238762190,1000,12739510,0,0,583252904,382333051,200919854,155087917,45831937,48861001,37469924,61333200,-22069978,-35032227,150,1893578,0,6.42,13.91,89.21,123.67,25.05,103.13,79.99,0.35,34.45,1.40,20.61,16.85,11.02,9.01,2898,18581,14.85,2.32,0.94,10.37,15.33,12.26,9.09
2015,402084368,158254944,243829425,0,196007760,177125715,18882045,206076609,1000,12739510,0,0,512031120,352051189,159979931,135756950,24222981,22283417,16752000,43719574,-7238540,-37990498,100,1262385,0,3.27,19.36,79.90,78.59,6.98,89.35,95.11,0.32,31.24,1.27,12.23,8.46,6.03,4.17,1304,16055,23.96,1.95,0.78,12.63,7.64,18.61,11.53
2014,401658957,159947056,241711901,0,211637077,186324883,25312194,190021880,1000,12739510,0,0,428985365,313840608,115144756,101679980,13464776,11021081,9380054,-13266158,-38148799,50436010,100,1262385,0,2.19,3.58,-31.94,-15.72,4.93,85.84,111.38,0.34,26.84,1.13,7.14,4.97,3.56,2.48,721,14804,40.23,1.96,0.86,17.31,5.11,33.95,17.84
2013,354779867,134043087,220736780,0,167498879,149468556,18030323,187280988,1000,12739510,0,0,414177562,296168554,118009009,98224613,19784395,15510776,11129597,20912632,-67412813,22496757,100,1262385,0,2.69,9.28,42.08,21.37,14.40,89.68,89.44,0.57,28.49,1.27,10.90,6.13,6.05,3.40,873,14601,19.99,1.20,0.54,10.03,8.07,12.91,8.29
2012,299729837,145371681,154358156,0,123854443,100189444,23664999,175875394,1000,12739510,0,0,379014259,282583068,96431191,82506075,13925116,11537462,9169965,27648702,-29096492,9446128,100,1262000,0,2.42,11.07,16.65,-3.14,11.70,145.10,70.42,0.85,25.44,1.35,8.10,5.33,4.95,3.26,722,13706,16.21,0.85,0.39,8.03,7.71,10.84,6.49
2011,263211016,129512842,133698175,0,95096442,81664623,13431818,168114574,1000,12739510,0,0,341246917,251540613,89706304,77768929,11937375,12166827,9467023,15493744,-19734957,437099,100,1247000,0,2.77,11.09,-17.61,20.74,11.54,158.59,56.57,1.67,26.29,1.36,7.27,5.76,4.76,3.77,739,13162,8.11,0.46,0.22,4.30,6.99,6.57,3.87
2010,238612022,118542502,120069520,0,78162772,65559269,12603503,160449250,5000,2547902,0,0,307182060,222260842,84921218,70433026,14488192,11324787,7841073,22481057,-38133875,14710821,500,1273951,0,2.55,0,0,0,28.36,180.82,48.71,1.72,27.65,0,0,0,0,0,3157,62317,9.23,0.47,0.23,4.60,0,5.24,3.40
2009,204062639,119947669,84114970,0,62505909,56528248,5977661,141556730,5000,2304000,0,0,253008512,186749683,66258829,59298540,6960289,6941988,3688748,25785658,-8031332,-2627375,500,1152000,0,1.46,18.25,27.95,-52.05,565.83,212.19,44.16,1.55,26.19,1.26,4.90,2.60,3.47,1.84,1610,60773,20.09,0.53,0.29,6.19,3.57,10.93,4.98
