구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,854418441,451232453,403185987,0,354772609,269570535,85202074,499645831,5000,5810616,0,0,1280615690,1138693884,141921806,73307303,68614503,65217458,46630413,-12148325,-11222752,34932416,1500,8349490,0,3.64,19.02,21.43,10.94,10.88,167.39,71.00,3.29,11.08,1.56,14.18,9.64,8.35,5.68,7743,86575,5.90,0.53,0.21,4.21,9.39,5.91,4.68
2017,788549500,431007146,357542354,0,320668924,232707821,87961104,467880576,5000,5810616,0,0,1075981117,950587644,125393473,68887139,56506333,55564687,42033007,30128856,-76905904,21857635,1500,8499490,0,3.91,12.95,52.79,58.26,18.07,185.21,68.54,2.38,11.65,1.46,12.37,9.20,7.68,5.71,7070,80308,8.92,0.79,0.34,6.47,9.69,7.58,5.93
2016,682784695,390514992,292269703,0,236936189,165992881,70943308,445848506,5000,5810616,0,0,952633436,851877066,100756370,63772867,36983503,35064324,26558800,56399537,-29351981,-11291102,1200,6972739,0,2.79,-5.85,-52.57,-52.84,13.99,235.26,53.14,2.19,10.58,1.40,8.44,6.06,5.42,3.89,4490,75108,12.23,0.73,0.33,7.69,6.85,8.88,6.27
2015,681283306,396244635,285038671,0,250568289,209134204,41434085,430715016,5000,5810616,0,0,1011877773,873281853,138595920,60626769,77969151,74206912,56315040,67352563,-18290519,-26596064,1500,8715924,0,5.57,3.47,147.14,169.00,28.37,189.47,58.17,2.53,13.70,1.53,19.26,13.91,11.83,8.54,9618,72495,6.17,0.82,0.34,4.94,14.95,4.62,3.92
2014,637431455,372562073,264869382,0,258357254,184262304,74094949,379074201,5000,5810616,0,0,977957815,892128517,85829297,54280370,31548927,29092021,20935128,15854506,-34642763,16648268,1000,5810616,0,2.14,7.24,-22.20,-33.30,9.37,202.19,68.15,2.43,8.78,1.59,8.51,5.64,5.14,3.41,3495,63683,11.76,0.65,0.24,7.14,6.02,9.07,6.41
2013,590442007,343366639,247075369,0,227706877,145893841,81813036,362735131,5000,5810616,0,0,911946964,821815260,90131704,49578703,40553001,40752414,31387225,32044052,-32242969,4926864,1000,5810616,0,3.44,8.39,0.04,4.90,14.00,235.35,62.77,1.80,9.88,1.60,11.59,8.97,7.13,5.52,5335,60985,10.40,0.91,0.35,7.60,8.84,8.71,6.79
2012,547775296,331272263,216503034,0,210943882,165492197,45451685,336831414,5000,5810616,0,0,841385314,757815584,83569729,43032916,40536813,39488575,29920111,61816689,-35236946,-44810712,1000,5811000,0,3.56,-3.82,7.27,20.02,9.05,200.17,62.63,2.34,9.93,1.51,12.43,9.17,7.27,5.37,5098,56584,8.40,0.76,0.30,6.25,8.74,6.51,5.20
2011,567444580,353244848,214199732,0,251937111,178086016,73851095,315507469,5000,5810616,0,0,874826284,799073624,75752660,37962043,37790617,34825214,24928454,76466136,-81870819,-19517282,800,4648000,0,2.85,9.39,-18.17,-22.52,6.83,198.36,79.85,1.60,8.66,1.53,12.45,8.21,6.63,4.37,4185,52866,11.92,0.94,0.33,8.80,7.46,9.18,7.48
2010,573061808,394129104,178932703,0,281438116,231134594,50303522,291623692,5000,5810616,0,0,799752119,712143744,87608375,41426493,46181882,42860043,32172760,-23574947,-7773873,9304854,900,5229554,0,4.02,0,0,0,8.77,170.52,96.51,1.73,10.95,0,0,0,0,0,5429,49098,9.56,1.06,0.38,7.88,0,8.40,7.33
2009,379315887,261310937,118004950,0,148190856,130722461,17468395,231125031,5000,5810616,0,0,499155850,444173616,54982234,30686743,24295491,30428543,22795678,51256215,12687849,-23213587,800,4648493,0,4.57,-2.11,-1.95,-22.46,6.06,199.90,64.12,2.90,11.02,1.33,10.86,10.19,6.46,6.06,3899,38898,7.07,0.71,0.32,4.32,8.41,6.80,4.27
