구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,1925135222,1590245400,334889822,0,1886022170,495114407,1390907763,39113052,5000,16663000,0,0,560762416,555224878,5537538,32292870,-26755332,7984970,7444082,-78798238,-18983871,111520558,0,0,0,1.33,0,0,0,0,321.19,4821.98,0,0.99,0,0,0,0,0,447,2621,0.94,0.16,0.01,0.48,0,0,0
1994,1618830906,1291956873,326874033,0,1463133731,709448421,753685310,155697175,5000,16043000,0,0,971216065,775572395,195643670,52704467,142939203,15537200,11422875,0,0,0,400,5450358,0,1.18,0.39,63.05,흑전,0.89,182.11,939.73,2.70,20.14,0.59,103.11,8.24,8.73,0.70,712,10017,20.79,1.48,0.24,20.79,10.61,7.59,7.59
1993,1655032642,1125430340,529602302,0,1533469286,790387401,743081885,121563356,5000,16000000,0,0,967407770,781408187,185999583,98335714,87663869,-15341500,-24013633,0,0,0,500,5547756,0,-2.48,17.50,-3.04,적전,0.60,142.39,1261.46,3.47,19.23,0.70,66.43,-18.20,6.30,-1.73,-301,7768,0,1.85,0.20,0,16.92,13.80,13.80
1992,1128139894,825326156,302813738,0,985788348,641159803,344628545,142351546,5000,12000000,0,0,823318734,694953226,128365508,37950665,90414843,21195372,12415185,-64423739,-25969053,74895315,400,0,0,1.51,28.90,-8.13,-32.38,0.93,128.72,692.50,2.99,15.59,0.76,64.72,8.89,8.37,1.15,1035,11863,12.95,1.13,0.20,9.94,10.78,7.04,6.76
