구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,254246008,96565736,157680272,0,164932810,123489617,41443194,89313197,5000,3621216,0,0,97744106,79483751,18260354,18591462,-331108,-5701357,-3232268,-6464421,-2048036,8728332,400,838922,0,-0.34,-3.31,21.40,적지,적지,0,78.20,184.67,4.55,18.68,0.39,-0.37,-3.61,-0.13,-1.28,-863,26779,0,0.33,0.33,0,-0.11,0,50.94
2010,223930134,72180019,151750115,0,131694120,106857397,24836723,92236014,5000,3621216,0,0,77176415,60523923,16652492,14820650,1831843,-1689494,-807905,-9881144,3379956,7313933,400,838922,0,2.37,-1.05,0,0,0,0.33,67.55,142.78,4.88,21.58,0,0,0,0,0,-199,27861,0,0.29,0.38,22.44,0,64.64,30.56
2011,222934371,69842536,153091835,0,136510452,109333113,27177339,86423919,5000,3621216,0,0,66156225,51529324,14626900,14834856,-207956,-3356348,-1822084,3187221,2345494,-5701875,400,839000,0,-0.31,-2.75,-14.28,적전,적지,0,63.88,157.95,4.79,22.11,0.30,-0.23,-2.04,-0.09,-0.82,-464,26212,0,0.32,0.46,170.43,-0.17,0,74.13
2012,221414593,67941450,153473144,0,141480279,119995960,21484319,79934314,5000,3621216,0,0,68020409,51440855,16579554,16615495,-35940,-3021743,-6862343,-5724650,62364,3517947,250,524000,0,-0.05,-10.09,2.82,적지,적지,0,56.62,177.00,3.53,24.37,0.31,-0.04,-8.25,-0.02,-3.09,-1830,24467,0,0.29,0.38,0,-0.17,0,68.60
2013,200078722,62655069,137423654,0,121893792,101629899,20263893,78184930,5000,3621216,0,0,73072002,55428602,17643400,15596823,2046577,-296917,-732650,16382719,11631066,-26562268,250,371596,0,2.80,-1.00,7.43,흑전,적지,0.39,61.65,155.90,2.94,24.15,0.35,2.59,-0.93,0.97,-0.35,-183,24001,0,0.35,0.42,28.99,16.64,44.40,24.10
2014,195514519,61061543,134452975,0,122872789,105163532,17709258,72641729,5000,3621216,0,0,69059783,51589850,17469933,15887179,1582754,-3362312,-3975359,-6987144,-1713446,9471550,250,374096,0,2.29,-5.76,-5.49,-22.66,적지,0.41,58.06,169.15,2.19,25.30,0.35,2.10,-5.27,0.80,-2.01,-1092,22460,0,0.51,0.60,0,8.38,70.35,33.91
2015,201740627,62986366,138754261,0,130746190,104385581,26360609,70994437,500,36212160,0,0,75864783,56596270,19268513,16482210,2786303,-310984,-520743,-8126763,177872,7375103,25,157251,0,3.67,-0.69,9.85,76.04,적지,0.65,60.34,184.16,1.25,25.40,0.38,3.88,-0.73,1.40,-0.26,-12,2204,0,0.90,0.95,57.54,15.49,53.14,33.08
2016,204535206,62966870,141568336,0,131149700,114617996,16531704,73385506,500,36212160,0,0,83724292,61569580,22154713,17595571,4559142,1741189,1327730,6856473,3703663,-9769188,25,199615,14.67,5.45,1.59,10.36,63.63,흑전,1.01,54.94,178.71,1.36,26.46,0.41,6.32,1.84,2.24,0.65,38,2253,48.85,0.81,0.79,21.75,10.39,30.53,22.26
2017,203435953,66005490,137430463,0,116043097,98125913,17917184,87392856,500,36212160,0,0,91991880,67081001,24910879,17700654,7210225,3343794,1356665,6739380,-1121450,-4719413,25,320052,23.62,7.84,1.47,9.87,58.15,2.18,1.79,67.27,132.78,1.16,27.08,0.45,8.97,1.69,3.53,0.67,37,2552,57.73,0.85,0.85,25.41,9.19,17.92,14.46
2018,205083689,78130233,126953456,0,122315525,103953545,18361980,82768164,500,36212160,0,0,83251810,64188932,19062877,18086099,976778,-2828546,-3576375,979658,-4322939,5210797,25,314768,0,1.17,-4.30,-9.50,-86.45,적전,0.23,75.16,147.78,1.31,22.90,0.41,1.15,-4.20,0.48,-1.75,-97,2439,0,0.78,0.83,0,4.07,119.76,43.42
