구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,192294125,135036447,57257678,0,39097578,35629978,3467600,153196547,500,18600000,0,0,246968049,225822343,21145705,16039723,5105982,7232121,4961399,7252272,-11176612,-17226811,300,5580000,0,2.01,-12.63,-47.30,57.79,9.42,379.00,25.52,6.37,8.56,1.27,3.33,3.23,2.62,2.55,260,8229,18.14,0.57,0.35,7.61,4.69,17.18,7.44
2017,196942719,127397817,69544902,0,43247228,37774036,5473192,153695492,500,18600000,0,0,282681888,256543188,26138699,16450822,9687877,6766166,3144260,15219583,-8272680,-4844942,300,5580000,0,1.11,-20.94,-36.07,-83.67,26.68,337.26,28.14,3.65,9.25,1.33,6.08,1.97,4.57,1.48,164,8260,49.96,0.99,0.54,14.00,6.05,15.77,8.71
2016,227223458,139978921,87244538,0,62297481,57186578,5110903,164925977,500,18600000,0,0,357572859,322648020,34924838,19771422,15153417,26628191,19255348,12827110,-3074097,-15022496,660,12276000,0,5.39,-3.26,-27.46,-22.22,28.25,244.78,37.77,6.14,9.77,1.59,9.40,11.94,6.74,8.57,1028,8861,10.46,1.21,0.56,7.03,12.95,13.20,8.18
2015,222183470,136911521,85271948,0,64588469,62460447,2128022,157595002,500,18600000,0,0,369618849,331128068,38490781,17601840,20888941,30264713,24757686,42071237,-34093339,3093816,600,11160000,0,6.70,-6.16,-18.83,-19.77,48.70,219.20,40.98,5.17,10.41,1.75,13.95,16.54,9.87,11.70,1327,8467,8.74,1.37,0.58,6.16,22.35,10.33,6.91
2014,200922962,129615721,71307241,0,59103109,59098610,4499,141819853,500,18600000,0,0,393896414,349759286,44137128,18401150,25735978,40893467,30857197,52842073,-24041101,-12993946,500,9300000,0,7.83,10.03,-22.96,14.93,71.77,219.32,41.67,4.52,11.21,2.09,19.76,23.69,13.64,16.35,1659,7623,6.66,1.45,0.52,4.63,22.57,7.99,5.23
2013,176435016,104556275,71878741,0,57750142,55306359,2443783,118684874,500,18600000,0,0,357987480,306514324,51473156,18065424,33407732,37319408,26849554,30594693,-37075191,4585098,400,7440000,0,7.50,49.68,128.64,155.02,68.84,189.05,48.66,2.86,14.38,2.31,31.23,25.10,21.52,17.29,1439,6376,9.73,2.20,0.73,7.44,30.46,7.80,6.26
2012,134080938,89716254,44364683,0,38843249,32677809,6165440,95237689,500,18600000,0,0,239165197,206406647,32758549,18147007,14611543,15182019,10528288,24220049,-12588188,-2790000,200,3720000,0,4.40,3.94,34.21,5.09,54.23,274.55,40.79,2.11,13.70,1.88,15.87,11.43,11.50,8.29,564,5117,16.82,1.85,0.74,9.66,14.81,12.08,7.89
2011,120000717,74530820,45469897,0,31056747,21387862,9668886,88943970,500,18600000,0,0,230107849,200621102,29486747,18599515,10887232,13734732,10018518,11497005,-4431501,1677142,150,2790000,0,4.35,28.70,42.06,120.34,45.28,348.47,34.92,4.49,12.81,1.98,12.95,11.92,9.35,8.61,537,4779,6.22,0.70,0.27,3.33,11.20,5.71,3.18
2010,112849032,65613753,47235279,0,33632296,27775900,5856396,79216736,500,18600000,0,0,178791251,152057411,26733840,19069914,7663926,5478474,4546838,-4781201,-3206933,5455004,50,930000,0,2.54,0,0,0,50.73,236.23,42.46,1.29,14.95,0,0,0,0,0,245,4257,15.77,0.91,0.40,5.93,0,9.40,4.73
2009,104941866,60213018,44728848,0,29247658,28613246,634412,75694208,500,18600000,0,0,161792831,143170342,18622489,13737798,4884691,6677428,4814068,7234671,-16700710,3015693,50,930000,0,2.98,31.12,-39.66,-62.85,292.06,210.44,38.64,0.96,11.51,1.71,6.70,6.60,5.16,5.09,259,4070,20.17,1.28,0.60,8.59,8.15,19.88,8.54
