구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,5355780832,2859201103,2496579729,0,3224124651,1867112060,1357012592,2131656181,100,533800000,0,0,5937585095,5024860691,912724404,478948397,433776007,379621485,283697420,471265022,-576723472,563717668,320,170816000,0,4.78,6.30,-7.40,-4.93,17.76,153.13,151.25,2.96,15.37,1.25,20.84,13.63,9.16,5.99,520,3816,20.76,2.83,0.97,11.40,13.90,14.93,9.79
2017,4119580910,2241264132,1878316778,0,2088135770,1299490307,788645463,2031445140,100,533800000,0,0,5585673304,4639441989,946231316,477794628,468436687,421505373,298403188,566650679,-346509451,-56222685,305,162809000,0,5.34,-2.07,10.86,-1.76,23.68,172.47,102.79,2.19,16.94,1.40,23.92,15.24,11.74,7.48,541,3707,25.71,3.75,1.33,15.14,16.61,16.23,11.35
2016,3859737521,2150982028,1708755493,0,1974831434,1463430182,511401252,1884906087,100,533800000,0,0,5703714577,4804845997,898868580,476320432,422548148,415652552,303755866,389169851,-451877610,48312061,225,120105000,0,5.33,2.62,17.52,24.81,20.25,146.98,104.77,2.18,15.76,1.56,22.94,16.49,11.55,8.30,547,3424,18.82,3.01,0.96,11.49,17.08,13.62,9.46
2015,3459361438,1993515866,1465845572,0,1659920185,1430928433,228991752,1799441253,500,106760000,0,0,5558080871,4697001621,861079250,501529108,359550142,345684068,243370985,447516384,-255904281,-111844536,970,103557200,0,4.38,1.89,-2.91,-16.21,26.68,139.32,92.25,1.87,15.49,1.66,20.73,14.03,10.73,7.27,2159,16342,24.04,3.18,1.00,13.70,15.44,15.56,10.49
2014,3240023316,1856237672,1383785644,0,1570030886,1123876051,446154835,1669992430,500,106760000,0,0,5454949458,4546133600,908815859,538499585,370316273,370939615,290448935,346817799,-281971179,-43967457,970,103557000,0,5.32,5.12,1.87,-6.94,27.51,165.16,94.01,2.00,16.66,1.76,23.07,18.09,11.96,9.38,2579,15160,18.76,3.19,0.95,11.72,19.10,14.13,9.77
2013,2953898412,1704808151,1249090262,0,1413029519,1034347262,378682257,1540868893,500,106760000,0,0,5189355950,4326039823,863316127,499781070,363535058,396691283,312103182,417952304,-553520725,100803170,970,103557200,0,6.01,42.05,17.42,27.31,29.92,164.82,91.70,2.50,16.64,2.00,24.40,20.95,14.01,12.03,2776,13995,13.96,2.77,0.80,9.03,23.06,11.51,7.96
2012,2236209331,1373454201,862755130,0,797516475,733236021,64280453,1438692856,500,106760000,0,0,3653096886,3066803581,586293306,276695945,309597361,342527999,245144940,277720429,-127801611,-78884797,716,76440000,0,6.71,10.29,14.39,4.92,53.16,187.31,55.43,3.02,16.05,1.71,22.75,18.01,14.45,11.44,2169,13082,10.92,1.81,0.69,7.35,21.43,8.31,6.09
2011,2047728254,1176779517,870948737,0,764655181,689197813,75457368,1283073073,500,106760000,0,0,3312135680,2769258243,542877437,272216557,270660880,310623248,233642177,246605866,-109462543,-66969757,664,70889000,0,7.05,13.82,-10.66,-1.54,57.81,170.75,59.60,3.05,16.39,1.69,22.16,19.13,13.81,11.92,2091,11704,10.43,1.86,0.70,6.67,21.50,8.72,5.95
2010,1870875137,1047485344,823389794,0,711577432,646390728,65186704,1159297706,500,106760000,0,0,2909875636,2348635715,561239921,258290025,302949896,330237743,237292538,343507968,-169375674,-158297940,664,70888640,0,8.15,0,0,0,35.57,162.05,61.38,3.32,19.29,0,0,0,0,0,2109,10602,9.48,1.89,0.73,6.19,0,7.14,5.11
2009,1702601788,887287503,815314285,0,696402342,642211178,54191163,1006199446,500,106760000,0,0,2388384839,1915840125,472544715,243975736,228568979,233420555,166108506,254403005,-97735685,-88741058,520,55515200,0,6.95,10.20,46.43,60.18,21.28,138.16,69.21,3.87,19.79,1.46,23.74,17.25,14.02,10.19,1418,9093,9.49,1.48,0.60,5.29,18.88,6.44,4.22
