구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,70113406,41224754,28888652,0,37665078,35574393,2090685,32448328,500,50722994,0,0,33437512,25889403,7548109,6341332,1206777,-2687127,-2241908,4562975,-2646522,11908179,0,0,0,-6.70,-23.32,흑전,적지,0.44,115.88,116.08,0,22.57,0.50,4.39,-8.15,1.82,-3.38,-44,643,0,2.52,2.46,83.70,2.50,70.64,19.25
2017,62538155,24092231,38445924,0,39946428,30316982,9629446,22591727,500,41322576,0,0,43605386,36764987,6840400,8780834,-1940435,-9344225,-9347627,-2749027,-20068978,17814574,0,0,0,-21.44,-5.58,적전,적지,0,79.47,176.82,0,15.69,0.75,-8.97,-43.21,-3.32,-16.02,-269,547,0,2.21,0.96,0,-4.70,0,54.03
2016,54192149,21888178,32303971,0,33514747,30512114,3002632,20677403,500,31192591,0,0,46181471,37816567,8364904,8187353,177550,-6344630,-8649549,2324953,-1017667,4467652,0,0,0,-18.73,-9.87,흑전,적지,0.11,71.74,162.08,0,18.11,0.83,0.91,-44.47,0.32,-15.50,-398,907,0,1.35,0.58,0,0.59,308.53,14.73
2015,57415598,15945907,41469691,0,39189480,29904562,9284917,18226118,500,18192591,0,0,51241483,41099984,10141499,11262957,-1121458,-6110658,-6668592,-4523762,961481,3555567,0,0,0,-13.01,-33.53,적지,적지,0,53.32,215.02,0,19.79,0.82,-8.46,-50.30,-1.80,-10.69,-551,1421,0,1.26,0.42,0,-2.66,0,24.38
2014,67397665,19699034,47698631,0,59110126,38377441,20732685,8287539,500,8689699,0,0,77093269,62534160,14559109,16071543,-1512434,-12450123,-12421816,4005037,1884734,-5636686,0,0,0,-16.11,6.90,적전,적전,0,51.33,713.24,0,18.89,1.00,-12.20,-100.18,-1.97,-16.16,-1514,1831,0,1.75,0.34,0,-2.72,0,36.03
2013,86319149,27264496,59054654,0,69807615,54410146,15397469,16511534,500,7603041,0,0,72119356,59702126,12417230,8919151,3498079,778501,4544773,926819,-22174574,21095305,0,0,0,6.30,29.75,50.10,34.26,1.26,50.11,422.78,0,17.22,1.03,28.04,36.43,4.99,6.49,615,3174,6.78,1.31,0.43,4.22,39.75,23.04,12.90
2012,53804549,15115662,38688887,0,45366323,34001643,11364680,8438226,500,6889360,0,0,55583649,46005416,9578233,7247737,2330496,3125131,3385016,2667483,13874316,-16720299,0,0,0,6.09,18.41,흑전,흑전,0.69,44.46,537.63,0,17.23,0.92,40.27,58.50,3.84,5.58,575,2331,5.19,1.28,0.32,2.87,6.19,22.32,10.26
2011,67470163,23771138,43699025,0,64334841,56432930,7901911,3135322,500,24251221,0,0,46940592,43479696,3460896,10311202,-6850306,-18099942,-18099942,-4894096,4824121,-84395,0,0,0,-38.56,22.38,적지,적지,0,42.12,2051.94,0,7.37,0.61,-72.19,-190.74,-8.92,-23.57,-993,1159,0,0.55,0.25,0,-13.25,0,0
2010,86129681,21426016,64703664,0,70286801,53141412,17145389,15842879,500,17389921,0,0,38357426,34561228,3796198,9881180,-6084982,-16978895,-17054480,160588,-15452376,14185825,0,0,0,-44.46,0,0,0,0,40.32,443.65,0,9.90,0,0,0,0,0,-2385,2352,0,1.08,0.48,0,0,0,0
2009,73935987,17738283,56197704,0,49491921,33064887,16427034,24444066,500,4800000,0,0,41098943,30990639,10108305,7727037,2381268,1431318,1949973,4830076,-457751,-4611737,0,0,0,4.74,666.16,흑전,흑전,1.02,53.65,202.47,0,24.60,0.89,11.61,9.51,5.17,4.24,45,555,5.89,0.48,0.28,1.98,10.28,20.01,7.63
