구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,208619609,124088466,84531143,0,113323145,106984768,6338377,95296464,500,95177017,0,0,81567061,73056724,8510337,5065406,3444931,376241,627781,-6302490,-5264334,14132400,0,0,0,0.77,-20.29,흑전,흑전,0.76,115.99,118.92,0,10.43,0.42,3.98,0.73,1.78,0.32,7,1001,36.71,0.25,0.28,7.33,3.88,25.33,14.65
2010,179399062,94315952,85083110,0,101653587,95049266,6604321,77745475,500,66177017,0,0,102325982,94625047,7700935,9233610,-1532674,-5482425,-5245282,-17088802,-9718925,13720775,0,0,0,-5.13,0,0,0,0,99.23,130.75,0,7.53,0,0,0,0,0,-79,1175,0,0.62,0.47,0,0,0,107.41
2009,167694056,82282318,85411737,0,80487803,74948312,5539491,87206253,500,65790602,0,0,92360846,81467031,10893815,5711299,5182516,103474,162087,-6957294,-6236513,25201552,0,0,0,0.18,-10.41,633.56,-62.20,1.27,109.79,92.30,0,11.79,0.57,6.64,0.21,3.21,0.10,3,1326,302.66,0.75,0.53,15.46,6.54,20.72,13.11
