구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,36062360,14457648,21604712,0,20796027,14064481,6731546,15266332,500,9810412,0,0,27807460,21049816,6757644,5663897,1093748,-9690927,-9690927,-189523,-4300270,5814133,0,0,0,-34.85,0.39,4.26,적전,1.50,102.80,136.22,0,24.30,0.74,5.89,-52.22,2.90,-25.66,-938,1478,0,0.61,0.33,0,10.58,20.82,12.88
2017,39470684,14511167,24959517,0,17618181,9945529,7672652,21852503,500,8336212,0,0,27699911,21227277,6472634,5423571,1049063,569770,569770,413565,2499828,-3139704,0,0,0,2.06,14.68,흑전,흑전,1.28,145.91,80.62,0,23.37,0.67,4.87,2.65,2.55,1.39,55,2115,12.26,0.32,0.25,5.97,9.23,17.08,10.86
2016,42652891,15218346,27434545,0,21434352,15944745,5489607,21218539,500,8336212,0,0,24153447,20529915,3623533,4638988,-1015455,-7921670,-9945865,-1210154,-1016618,2058409,0,0,0,-41.18,3.62,적전,적지,0,95.44,101.02,0,15.00,0.52,-4.93,-48.24,-2.21,-21.60,-963,2054,0,0.68,0.59,0,-8.55,0,0
2015,49449798,17535105,31914692,0,29431755,18757063,10674692,20018043,500,3565472,0,0,23308968,16092825,7216143,5474118,1742025,-999516,-876206,2106351,-2587192,809500,0,0,0,-3.76,-1.19,60.96,적전,1.02,93.49,147.03,0,30.96,0.48,9.09,-4.57,3.56,-1.79,-85,1938,0,0.49,0.42,540.06,8.25,15.36,10.15
2014,48290885,16537883,31753001,0,29991337,21497237,8494100,18299547,500,2958085,0,0,23589542,17051344,6538198,5455895,1082303,118672,152947,81794,-822412,1007060,0,0,0,0.65,-0.30,58.30,흑전,0.64,76.93,163.89,0,27.72,0.49,5.98,0.85,2.24,0.32,15,1771,0,0,0,0,7.78,23.40,12.09
2013,48150995,19397466,28753530,0,30279999,23159980,7120019,17870997,500,2958085,0,0,23660603,17294297,6366305,5682623,683682,-1312279,-1247887,922985,-839198,-20000,0,0,0,-5.27,-2.74,-24.95,적전,0.42,83.75,169.44,0,26.91,0.49,3.71,-6.77,1.41,-2.58,-121,1730,0,0,0,0,3.69,31.70,13.07
2012,48651247,19581554,29069693,0,29653543,22552882,7100661,18997704,500,2958085,0,0,24328268,17310427,7017841,6106900,910940,467703,596590,205374,-10522253,10200000,0,0,0,2.45,-7.09,-21.15,흑전,0.75,86.83,156.09,0,28.85,0.56,4.87,3.19,2.11,1.38,58,1839,0,0,0,0,6.65,23.49,11.92
2011,37792359,28029728,9762631,0,19391245,13486710,5904535,18401114,500,2958085,0,0,26185261,18691842,7493419,6338161,1155258,-5468444,-4678606,-810709,-5876501,5320000,0,0,0,-17.87,-1.33,-23.47,적전,1.50,207.83,105.38,0,28.62,0.70,5.57,-22.56,3.09,-12.52,-453,1781,0,0,0,0,6.42,1.87,1.16
2010,36954040,27711756,9242284,0,13874320,12449525,1424795,23079720,500,2958085,0,0,26537155,18367875,8169279,6659700,1509579,399781,489696,-76253,-12208257,2014220,0,0,0,1.85,0,0,0,2.14,222.59,60.11,0,30.78,0,0,0,0,0,47,2234,0,0,0,0,0,0.00,0.00
2009,34146859,27901475,6245384,0,11239945,9951894,1288051,22906914,500,2958085,0,0,20906431,15073298,5833133,5164748,668385,-2839404,13999869,13104303,-2430632,-500000,0,0,0,66.96,-0.92,-66.63,800.82,0.91,280.36,49.07,0,27.90,0.77,4.20,88.01,2.45,51.34,1355,2217,0,0,0,0,-39.81,0.00,0.00
