구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,212793720,172596576,40197143,0,93579258,90484820,3094438,119214462,500,15996505,0,0,243484967,206220367,37264600,14397285,22867315,31373095,25522772,-25447136,6078519,-11967263,200,2877823,0,10.48,30.85,1172.65,흑전,525.99,190.75,78.50,3.42,15.30,1.22,20.48,22.85,11.46,12.79,1592,8068,3.67,0.73,0.38,3.50,20.38,4.09,3.88
2017,186316025,145144093,41171932,0,82170936,74403460,7767476,104145089,500,15996505,0,0,186078757,163527305,22551451,20754624,1796827,491238,-1816577,31149112,-6034712,1314445,0,0,0,-0.98,-6.81,-85.24,적전,21.81,195.08,78.90,0,12.12,1.03,1.74,-1.76,1.00,-1.01,-53,6869,0,1.07,0.63,63.09,3.12,65.08,25.92
2016,173786346,128809691,44976655,0,70916995,62478412,8438583,102869351,500,15996505,0,0,199678325,171852173,27826152,15651462,12174690,16497586,13723084,-7042569,-12547476,-2120517,200,2855346,0,6.87,45.01,27.31,38.99,592.25,206.17,68.94,3.03,13.94,1.26,12.32,13.89,7.65,8.63,869,7025,7.61,0.94,0.53,6.54,15.34,8.70,7.34
2015,144384111,110458917,33925194,0,49602162,43071163,6530998,94781949,500,15996505,0,0,137697414,114179390,23518024,13954884,9563140,11818886,9873632,1496007,9784545,3952869,50,750617,0,7.17,-7.82,7.68,37.94,0,256.46,52.33,1.02,17.08,1.03,10.61,10.95,7.12,7.36,617,6244,7.98,0.79,0.57,6.54,14.91,8.24,6.72
2014,124074787,85961336,38113451,0,38542595,32084999,6457596,85532192,500,15996505,0,0,149373648,126873560,22500088,13618859,8881229,9652895,7158114,12748218,-10507157,-372167,50,750567,0,4.79,-10.50,-6.45,흑전,532.42,267.92,45.06,1.23,15.06,1.14,10.83,8.73,6.79,5.47,447,5667,9.12,0.72,0.44,6.79,12.15,7.35,5.76
2013,137604741,95691388,41913352,0,59074285,54514416,4559869,78530456,500,15996505,0,0,166890779,147663753,19227026,9733701,9493325,-21986366,-14958779,21622023,5568293,-12107624,0,0,0,-8.96,76.17,흑전,적지,49.49,175.53,75.22,0,11.52,1.27,11.50,-18.12,7.24,-11.41,-935,5212,0,0.72,0.36,0,10.90,6.35,5.06
2012,124572472,61331400,63241072,0,38033734,33951623,4082111,86538739,500,15996505,0,0,94732399,88923489,5808910,6718596,-909687,-289312,-223074,-6988447,-9073560,19473753,0,993957,0,-0.24,-61.91,적전,적전,0,180.64,43.95,0.00,6.13,0.74,-1.13,-0.28,-0.71,-0.17,-15,5614,0,1.06,0.94,76.33,-1.29,0,200.63
2011,133138602,66777924,66360678,0,58281934,55997677,2284257,74856668,500,10237204,0,0,248709935,226594658,22115277,12128163,9987114,10381039,8866047,29979304,-37693627,5352380,100,994000,0,3.56,9.07,-40.58,-40.92,42.14,119.25,77.86,0.81,8.89,1.84,14.31,12.70,7.39,6.56,866,7510,14.26,1.64,0.51,12.46,15.84,13.42,11.90
2010,137004975,106192758,30812217,0,72264291,66875965,5388325,64740685,500,10237204,0,0,228030888,199768882,28262006,11455144,16806862,18110170,15005844,-35387115,8027001,564184,165,1642662,0,6.58,0,0,0,25.24,158.79,111.62,0.99,12.39,0,0,0,0,0,1466,6402,11.39,2.61,0.75,10.66,0,10.17,9.58
2009,97983953,66457791,31526163,0,47823369,44283593,3539776,50160584,500,10237204,0,0,122608564,107432153,15176411,7024824,8151586,8396264,11281190,43413578,-14852740,-548461,110,1048974,0,9.20,34.86,37.84,62.56,303.45,150.07,95.34,1.53,12.38,1.52,18.24,25.24,10.10,13.98,1102,5094,6.51,1.41,0.60,6.10,56.81,9.00,8.24
