구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,81852143,36111713,45740430,0,22118926,21827652,291274,59733217,500,7341291,0,0,47651005,31086898,16564107,12312077,4252030,3435499,2760835,4346731,-11436846,7244019,100,702238,0,5.79,6.13,47.76,5.39,39.56,165.44,37.03,1.55,34.76,0.63,7.26,4.71,5.59,3.63,376,9495,17.15,0.68,0.99,7.14,6.38,11.38,5.96
2017,70226523,28259131,41967392,0,12816392,10508829,2307564,57410130,500,7341291,0,0,44898941,29422784,15476157,12598414,2877743,2873793,2619599,5575437,-6842367,784113,50,351119,0,5.83,8.51,-26.63,-21.74,15.82,268.91,22.32,0.58,34.47,0.65,5.10,4.64,4.20,3.82,357,9178,24.35,0.95,1.42,9.91,5.31,22.17,9.52
2016,66906282,18968829,47937452,0,11444217,8677657,2766560,55462065,500,7341291,0,0,41377160,25777381,15599779,11677420,3922359,4076926,3347480,4508238,-423440,-10714507,100,702238,0,8.09,4.39,-54.38,-49.30,20.71,218.59,20.63,0.73,37.70,0.58,6.57,5.60,5.52,4.71,456,8913,30.15,1.54,2.44,15.22,7.02,26.65,14.51
2015,75093404,28058924,47034480,0,11068029,8061488,3006541,64025375,500,7341291,0,0,39636081,22253858,17382224,8784935,8597289,8296306,6602856,6571659,-28106044,27911868,200,1468258,0,16.66,13.11,7.99,7.93,26.37,348.06,17.29,0.56,43.85,0.68,19.43,14.92,14.80,11.37,1037,8721,34.56,4.11,5.76,25.65,18.29,30.61,24.17
2014,41081360,14929235,26152124,0,16612782,9602437,7010345,24468578,500,5456250,0,0,35041596,19922479,15119117,7157655,7961462,7672288,6117572,6199079,-5263436,1176381,0,1065000,0,17.46,15.79,18.89,30.43,15.23,155.47,67.89,0,43.15,0.95,40.59,31.19,21.51,16.53,1132,4485,0,0,0,0,21.87,1.21,0.97
2013,32957359,11053231,21904128,0,18198514,13695250,4503264,14758845,500,5075000,0,0,30262897,18799440,11463457,4766913,6696544,6375118,4690333,5201530,-4683334,-3598,0,507500,0,15.50,25.30,54.35,40.92,12.56,80.71,123.31,0,37.88,1.00,53.91,37.76,22.16,15.52,924,2908,0,0,0,0,19.36,2.10,1.73
2012,27481223,9151630,18329594,0,17397817,10257864,7139953,10083407,500,5075000,0,0,24152162,16096220,8055942,3717399,4338543,3948663,3328455,3179684,-6334079,3239561,0,0,0,13.78,42.00,13.60,12.46,7.26,89.22,172.54,0,33.35,1.02,51.33,39.38,18.38,14.10,578,1987,0,0,0,0,17.66,3.10,2.52
2011,19737886,5574361,14163525,0,12916595,4595138,8321457,6821291,5000,60000,0,0,17008367,10662713,6345653,2526625,3819028,3398021,2959551,1592195,-10886414,9304581,0,0,0,17.40,0,0,0,16.36,121.31,189.36,0,37.31,0,0,0,0,0,49326,113688,0,0,0,0,0,2.99,2.87
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
