구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,567955325,353257072,214698253,0,264845733,216110172,48735561,303109592,500,16318522,0,0,1439625525,1368241299,71384226,38923418,32460808,36921738,29747535,-20867256,-32081722,50852231,140,2174972,0,2.07,10.35,-38.03,-31.87,5.60,163.46,87.38,1.42,4.96,2.78,11.34,10.39,6.27,5.74,822,11661,12.02,0.85,0.11,10.24,9.99,11.97,11.17
2017,468085552,288934512,179151040,0,198842464,179114148,19728317,269243087,500,16318522,0,0,1304640081,1223713224,80926858,28541240,52385618,61928326,43665650,3335205,28572291,-9791697,120,1864261,0,3.35,18.43,72.68,13.51,11.75,161.31,73.85,1.47,6.20,3.09,21.74,18.12,12.41,10.34,1659,10260,4.92,0.80,0.10,4.66,23.49,5.46,5.32
2016,376148519,226578907,149569612,0,163435464,134540780,28894684,212713055,500,14336324,0,0,1101581287,1037763432,63817855,33481384,30336471,32923363,38468338,18170497,-4651889,-16787636,0,0,0,3.49,32.43,17.95,40.71,5.90,168.41,76.83,0,5.79,3.11,16.51,20.93,8.56,10.86,1387,9108,8.08,1.23,0.14,7.49,16.85,10.20,9.71
2015,332298545,193424785,138873760,0,177500366,154509580,22990786,154798178,500,13891342,0,0,831807278,788072462,43734816,18015240,25719576,28633283,27339010,40013883,-24552580,-21984755,0,0,0,3.29,2326.22,흑전,흑전,5.07,125.19,114.67,0,5.26,3.90,22.87,24.31,12.05,12.81,1048,7529,5.35,0.75,0.09,4.82,25.19,8.49,8.00
2014,94419848,47151712,47268135,0,24342976,23625932,717044,70076871,500,12859791,0,0,34284091,26079909,8204182,12004646,-3800464,-3262803,-2506643,627658,-2701756,8830377,0,0,0,-7.31,-42.08,적전,적지,0,199.58,34.74,0,23.93,0.39,-5.60,-3.69,-4.27,-2.82,-196,5661,0,0.49,1.03,0,-22.45,0,0
2013,83598050,55468856,28129194,0,17920834,17766408,154426,65677216,500,12712790,0,0,59194010,45177319,14016692,10041936,3974756,-4521797,-3359467,7335040,-5269741,929691,50,545628,0,-5.68,-17.16,63.26,적전,4.69,312.21,27.29,1.60,23.68,0.69,6.04,-5.11,4.64,-3.92,-269,5658,0,0.55,0.66,0,18.51,9.98,7.68
2012,87866650,61348129,26518521,0,22028783,14071119,7957664,65837867,500,12386100,0,0,71458564,58359849,13098715,10664142,2434573,4310952,3866409,2054998,-3971273,-543437,100,1070000,0,5.41,13.22,395.67,흑전,1.84,435.99,33.46,2.95,18.33,0.80,3.76,5.98,2.73,4.34,312,5786,10.86,0.59,0.59,8.91,15.06,17.25,12.79
2011,90204553,61236668,28967885,0,26705494,26325386,380108,63499059,500,12386100,0,0,63113783,52384472,10729311,10238141,491170,-1818739,-995932,-1163560,4100019,-9876576,100,1059000,0,-1.58,33.17,-61.93,적전,0.40,232.61,42.06,2.92,17.00,0.67,0.74,-1.51,0.52,-1.05,-80,5628,0,0.61,0.67,0,2.77,86.37,36.59
2010,99538740,71384297,28154443,0,31081503,29856620,1224882,68457237,500,12386100,0,0,47393036,38994487,8398548,7108238,1290310,5880519,4665524,3983406,-7380503,4706022,150,1588964,0,9.84,0,0,0,1.77,239.09,45.40,3.58,17.72,0,0,0,0,0,377,6028,11.14,0.70,1.10,9.38,0,40.27,24.00
2009,84748566,41606942,43141624,0,18506770,18059666,447104,66241796,500,12386100,0,0,19473537,15383558,4089979,3496848,593131,4189231,3354320,2286475,-64321,1000000,150,1588964,0,17.23,-46.72,-60.15,흑전,1.06,230.39,27.94,4.93,21.00,0.23,0.89,5.04,0.69,3.92,271,5849,11.23,0.52,1.93,10.12,5.46,63.48,39.26
