구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,83510357,0,0,0,24668753,0,0,58841604,500,0,0,0,3900417,0,3900417,0,1139377,0,0,31811424,-1948861,-32500000,10,823982,67.36,11.96,12.84,흑전,흑전,흑전,0,0,41.92,2.86,40.94,0.10,1.97,2.11,1.14,1.22,15,723,24.04,0.48,3.09,16.85,0,0,0
2010,90522597,0,0,26889303,25731923,0,0,64790673,500,0,0,0,7170860,0,7170860,0,2907082,0,0,14148749,-883853,-5204744,20,1599289,63.05,15.70,15.02,0,0,0,0,0,39.72,5.62,38.73,0,0,0,0,0,30,764,11.79,0.47,1.61,7.60,0,0,0
2011,83653682,0,0,0,21748530,0,0,61905152,500,0,0,0,1852583,0,1852583,0,-2919106,0,0,-244728,-2112995,-4846300,10,762000,0,-19.84,-23.78,-74.17,적전,적전,0,0,35.13,3.13,12.59,0.17,-4.61,-5.52,-3.35,-4.02,-46,734,0,0.43,1.82,0,0,0,0
2012,76400837,0,0,0,21083977,0,0,55316860,500,0,0,0,3482498,0,3482498,0,-3446697,0,0,4860635,362460,-1645936,0,0,0,-19.90,-17.51,87.98,적지,적지,0,0,38.11,0,20.10,0.22,-5.88,-5.18,-4.31,-3.79,-43,673,0,0.50,1.62,0,0,0,0
2013,62561686,0,0,0,12231790,0,0,50329896,500,0,0,0,2746488,0,2746488,0,67096,0,0,719646,1410454,-4300000,0,0,0,0.85,16.99,-21.13,흑전,흑전,0,0,24.30,0,34.76,0.11,0.13,2.54,0.10,1.93,16,645,15.39,0.38,2.61,14.69,0,0,0
2014,57758246,0,0,0,3497338,0,0,54260908,500,0,0,0,5848065,0,5848065,0,3152377,0,0,4111133,1930756,-8000000,15,1142567,36.59,39.67,39.29,112.93,4598.32,132.55,0,0,6.45,4.76,73.59,0.13,6.03,5.97,5.24,5.19,37,692,8.47,0.46,3.33,8.35,0,0,0
2015,58585248,0,0,0,3451337,0,0,55133911,500,0,0,0,3593117,0,3593117,0,1230084,0,0,8188791,-864872,-1142567,0,0,0,27.90,27.20,-38.56,-60.98,-61.59,0,0,6.26,0,81.49,0.08,2.25,2.19,2.11,2.06,14,702,40.62,0.83,11.05,39.37,0,0,0
2016,60966550,0,0,0,3559480,0,0,57407069,500,0,0,0,4064808,0,4064808,0,874241,0,0,-6255771,525870,0,15,1142567,107.96,13.81,16.72,13.13,-28.93,-11.76,0,0,6.20,2.27,64.22,0.11,1.55,1.88,1.46,1.77,13,730,52.38,0.90,8.76,51.57,0,0,0
2017,59812188,0,0,5049000,983069,0,0,58829119,500,0,0,0,3690881,0,3690881,0,52684,0,0,15878456,-2518416,-3842567,20,1523423,45.85,0.62,39.39,-9.20,-93.97,213.95,0,0,1.67,0.60,43.75,0.14,0.09,5.72,0.09,5.50,40,746,84.82,4.49,33.41,84.24,0,0,0
2018,71561019,0,0,4257000,1179881,0,0,70381138,500,0,0,0,16516621,0,16516621,0,12827353,0,0,-9206281,-8244310,3476577,10,761712,7.77,68.60,52.26,347.50,24247.63,194.10,0,0,1.68,0.39,88.33,0.28,19.86,15.13,19.53,14.88,117,825,22.19,3.14,11.63,22.15,0,0,0
