구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,460084217,210626898,249457319,0,209865173,205285861,4579312,250219044,5000,6000000,0,0,703476056,703429175,46882,32880331,-32833449,-26084521,-19243891,-29837144,19917712,23639877,500,1294000,0,-4.67,-2.74,-26.44,적전,적지,0,102.60,83.87,2.06,0.01,1.48,-14.06,-8.24,-6.93,-4.06,-3207,41703,0,0.58,0.21,38.81,-7.98,0,0
2010,500944094,256791542,244152553,0,250341001,242303352,8037649,250603094,5000,6000000,0,0,1001774249,957893936,43880312,38314645,5565667,10397337,6494657,-44202508,-15512435,30752092,500,1294000,19.92,0.56,0.65,0,0,0,2.43,105.98,99.90,1.72,4.38,0,0,0,0,0,1082,41767,26.88,0.70,0.17,7.42,0,45.92,11.31
2011,521470744,257885459,263585286,0,297946882,280781693,17165188,223523863,5000,6000000,0,0,956179165,936445896,19733270,43075796,-23342526,-29119189,-24712748,-11453630,-20935556,27247000,500,1294000,0,-2.44,-2.58,-4.55,적전,적전,0,91.85,133.30,2.87,2.06,1.87,-9.85,-10.42,-4.57,-4.83,-4119,37254,0,0.47,0.11,0,-6.06,0,0
2012,468910265,217561003,251349262,0,294718229,283799296,10918934,174192036,5000,6000000,0,0,853499448,812729749,40769699,42180224,-1410525,-54737626,-47444301,2596099,-24282621,20185011,0,0,0,-0.17,-5.56,-10.74,적지,적지,0,76.66,169.19,0,4.78,1.72,-0.71,-23.86,-0.28,-9.58,-7907,29032,0,0.51,0.10,0,-0.38,0,14.16
2013,451584709,207364635,244220074,0,280111842,267580274,12531568,171472868,5000,6000000,0,0,821182872,771865625,49317247,46669621,2647626,-7934137,-5172750,-30903,-6236708,11080661,0,0,0,0.32,-0.63,-3.79,흑전,적지,0.62,77.50,163.36,0,6.01,1.78,1.53,-2.99,0.58,-1.12,-862,28258,0,0.48,0.10,6.53,0.57,86.35,11.21
2014,438621813,203658830,234962983,0,270417027,245295406,25121621,168204786,5000,6000000,0,0,802617533,744073399,58544134,50379295,8164839,-2193463,-2298404,20069613,-19128275,-4686068,0,0,0,1.02,-0.29,-2.26,208.38,적지,1.49,83.03,160.77,0,7.29,1.80,4.81,-1.35,1.83,-0.52,-362,27722,0,0.48,0.10,4.90,2.82,27.89,8.51
2015,431890799,215080846,216809953,0,256216570,195460763,60755807,175674230,5000,6000000,0,0,801646714,720656112,80990602,57861631,23128971,12060971,7825108,28087647,-6944778,-2453350,750,4500000,47.67,2.89,0.98,-0.12,183.28,흑전,5.21,110.04,145.85,4.19,10.10,1.84,13.45,4.55,5.31,1.80,1573,29222,11.38,0.61,0.13,3.86,5.04,10.14,5.65
2016,405761030,231237284,174523746,0,200802882,162563768,38239114,204958148,5000,6000000,0,0,798007442,694692953,103314489,62250400,41064089,39134564,31409664,40694059,19313033,-65496957,1000,6000000,19.28,5.15,3.94,-0.45,77.54,301.40,11.59,142.24,97.97,3.37,12.95,1.91,21.58,16.50,9.80,7.50,5186,34051,5.73,0.87,0.22,3.74,11.57,6.11,4.36
2017,427450400,244983597,182466803,0,213381721,173177865,40203856,214068679,5000,6000000,0,0,912059768,827295079,84764689,60372878,24391811,22332209,17527988,26955228,-28394361,210008,750,4500000,25.01,2.67,1.92,14.29,-40.60,-44.20,8.94,141.46,99.68,2.63,9.29,2.19,11.64,8.37,5.85,4.21,2999,35655,9.50,0.80,0.19,4.92,6.75,10.20,6.04
2018,454196339,251894807,202301532,0,235509527,196435297,39074230,218686812,5000,6000000,0,0,940305020,884690719,55614301,37863061,17751240,14161818,10804281,14273719,-38567097,14933338,500,3000000,26.44,1.89,1.15,3.10,-27.22,-38.36,6.10,128.23,107.69,2.42,5.91,2.13,8.20,4.99,4.03,2.45,1891,36515,10.94,0.57,0.13,4.26,4.40,13.01,6.50
