구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,66524260,32483830,34040430,0,22121439,21072417,1049022,44402821,500,24115207,0,0,52393561,36333220,16060341,13125089,2935251,2797121,2381778,3979600,-3579414,250344,30,723456,30.37,5.60,4.55,-0.70,-31.74,48.38,3.97,154.15,49.82,2.40,30.65,0.80,6.63,5.38,4.49,3.64,99,1841,12.59,0.68,0.57,7.23,6.72,12.41,7.75
2010,88749045,47884314,40864732,0,36343316,32279556,4063760,52405729,500,25309239,0,0,74447429,54901935,19545494,15689071,3856424,4287491,3464366,-4266121,-1518378,6870941,35,885823,25.85,5.18,4.65,0,0,0,5.26,148.34,69.35,2.38,26.25,0,0,0,0,0,142,2076,10.35,0.71,0.48,6.52,0,12.66,8.32
2011,89953531,50963019,38990512,0,33777758,31797522,1980236,56175773,500,25309239,0,0,92721944,69838116,22883828,19347845,3535983,3148318,2345529,1462065,3257766,-2408800,30,759000,32.36,3.81,2.53,24.55,-8.31,-32.30,3.86,160.27,60.13,2.14,24.68,1.04,6.51,4.32,3.96,2.63,93,2220,15.16,0.63,0.38,8.19,4.76,12.73,8.14
2012,88648355,50616952,38031403,0,31919099,30873611,1045488,56729257,500,25309239,0,0,94743749,67994411,26749338,21421755,5327583,4567476,3507426,6095669,-4495102,91264,30,759000,21.64,5.62,3.70,2.18,50.67,49.54,5.32,163.95,56.27,2.10,28.23,1.06,9.44,6.21,5.97,3.93,139,2241,10.32,0.64,0.38,6.31,7.56,8.17,5.76
2013,94967371,55125550,39841821,0,34475243,33087240,1388002,60492128,500,25309239,0,0,97345479,68334269,29011210,22370763,6640447,6053034,4360827,8940501,-7743913,-2440449,35,885823,20.31,6.82,4.48,2.75,24.64,24.33,12.19,166.61,56.99,2.04,29.80,1.06,11.33,7.44,7.23,4.75,172,2390,9.95,0.72,0.45,6.52,8.74,7.04,5.23
2014,101016572,53817692,47198880,0,35470199,33211621,2258577,65546373,500,25309239,0,0,103389948,70830913,32559035,25214835,7344200,7254658,5234985,5508290,-6791435,-2308641,40,1012370,19.34,7.10,5.06,6.21,10.60,20.05,17.38,162.04,54.11,1.76,31.49,1.06,11.65,8.31,7.49,5.34,207,2590,10.97,0.88,0.56,6.81,8.77,9.02,6.28
2015,104529556,49993714,54535842,0,37418603,32049676,5368928,67110953,500,25309239,0,0,94845062,64260677,30584385,25763223,4821161,4883912,3066228,8263224,-8683393,3938433,0,0,0,5.08,3.23,-8.26,-34.35,-41.43,10.94,155.99,55.76,0,32.25,0.92,7.27,4.62,4.69,2.98,121,2652,18.49,0.84,0.60,10.50,4.50,14.02,9.45
2016,165553887,98840293,66713594,0,86125186,74792931,11332255,79428701,500,25819408,0,0,107790119,70355213,37434906,26823170,10611737,9335223,5855325,-7887435,-18465415,34053689,78,2013914,36.30,9.84,5.43,13.65,120.11,90.96,9.38,132.15,108.43,2.38,34.73,0.80,14.48,7.99,7.86,4.34,218,2951,15.03,1.11,0.77,10.37,7.94,12.06,9.77
2017,191797206,96367917,95429289,0,98078534,72508346,25570187,93718672,500,31265881,0,0,112007824,72503393,39504431,31106238,8398194,6262266,3726242,8800107,-10066724,-4216298,85,2054771,47.86,7.50,3.33,3.91,-20.86,-36.36,3.47,132.91,104.65,2.66,35.27,0.63,9.70,4.30,4.70,2.09,138,3057,23.07,1.04,0.88,13.76,4.69,17.71,13.16
2018,304126673,137982943,166143730,0,144096939,132498405,11598534,160029734,500,53826895,0,0,110005677,70368800,39636878,38601402,1035475,-10170550,-11041934,-22903201,-55754599,90153679,0,0,0,0.94,-10.04,-1.79,-87.67,적전,0.27,104.14,90.04,0,36.03,0.44,0.82,-8.70,0.42,-4.45,-200,2990,0,4.08,5.56,0,0.81,704.71,196.85
