구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,748405682,318395727,430009955,0,169954467,141418396,28536071,578451215,5000,10534427,0,0,472053516,381980097,90073419,62606510,27466909,43967504,33625362,31899528,-152779414,-123990728,0,0,0,7.12,36.66,58.29,-75.89,24.36,225.14,29.38,0,19.08,0.59,4.26,5.22,3.43,4.20,3103,64649,17.24,0.83,1.19,10.40,11.18,20.70,11.61
2017,852872296,423713395,429158901,0,142668726,103843015,38825711,710203570,5000,10534427,0,0,345426424,282864715,62561709,45209045,17352664,180984969,139444050,32259544,188151800,-8516369,1000,10557165,0,40.37,4.47,96.06,426.33,29.10,408.03,20.09,2.94,18.11,0.44,2.70,21.67,2.22,17.84,13056,66487,2.60,0.51,1.04,2.32,8.12,21.09,10.62
2016,710714634,285031746,425682888,0,134165053,117505977,16659076,576549581,5000,10534427,0,0,330637275,269884264,60753011,51902293,8850718,12519897,26493708,40409355,2846512,-13244519,775,8186919,0,8.01,10.96,-3.30,-33.19,10.23,242.57,23.27,2.85,18.37,0.48,1.55,4.65,1.27,3.81,2417,53899,11.23,0.50,0.87,6.67,8.70,33.04,11.14
2015,678471280,200096921,478374359,0,114576858,84867230,29709628,563894422,5000,10534427,0,0,297985730,244718412,53267318,44114410,9152908,45498138,39656777,27547242,-26842607,-5383701,775,8186919,0,13.31,-8.83,-32.44,38.54,6.62,235.78,20.32,3.13,17.88,0.45,1.68,7.28,1.38,5.99,3748,52773,6.60,0.47,0.87,4.62,3.31,29.01,10.19
2014,646295794,220171037,426124757,0,121078790,94126708,26952082,525217004,5000,10534427,0,0,326834564,264055357,62779207,49231529,13547678,34889111,28625593,22431337,-11965166,-2610252,100,1076181,0,8.76,-0.94,흑전,흑전,7.74,233.91,23.05,0.41,19.21,0.51,2.65,5.60,2.12,4.48,2738,49125,8.82,0.49,0.78,5.41,4.43,19.05,8.14
2013,632944374,183723033,449221341,0,136453269,112877902,23575367,496491105,5000,10534427,0,0,329938343,289683436,40254907,65229502,-24974595,-32580190,-28490877,-5615830,-22967714,-462903,0,0,0,-8.64,-5.96,적지,적지,0,162.76,27.48,0,12.20,0.51,-4.90,-5.59,-3.87,-4.42,-2687,46387,0,0.35,0.51,0,-7.88,0,0
2012,657527144,213808799,443718345,0,135220238,104644291,30575947,522306906,5000,10534427,0,0,350851185,343923383,6927802,57028389,-50100587,-71298913,-61898008,-14909255,-25347691,-6136142,0,0,0,-17.64,-24.36,적전,적전,0,204.32,25.89,0,1.97,0.49,-8.93,-11.03,-7.02,-8.67,-5883,48830,0,0.47,0.69,0,-14.63,0,0
2011,769733654,296658635,473075019,0,169987124,130438213,39548911,599746530,5000,10534427,0,0,463869476,378929234,84940242,57423114,27517128,42980663,31920133,24441206,-31245194,-7004472,775,8186920,0,6.88,1.95,-0.15,4.74,15.51,227.43,28.34,3.09,18.31,0.61,4.69,5.44,3.62,4.20,3027,56143,8.28,0.45,0.57,4.59,6.87,9.77,5.06
2010,749789723,287030381,462759342,0,176013475,132022323,43991152,573776248,5000,10534427,0,0,455011908,357609048,97402860,69843642,27559218,39299517,30475197,93595771,-65187999,-3625721,775,8186920,0,6.70,0,0,0,20.56,217.41,30.68,2.50,21.41,0,0,0,0,0,2816,53691,10.99,0.58,0.72,5.73,0,11.92,5.99
2009,636770000,252312000,384458000,0,117572000,89774000,27798000,519198000,5000,10534427,0,0,407580000,360635000,46945000,54102000,-7157000,-22621000,-19510000,47441000,7971000,-7249000,95,1023509,0,-4.79,6.19,적지,적지,0,281.05,22.64,0.44,11.52,0.60,-1.32,-3.59,-1.05,-2.86,-1908,48577,0,0.44,0.56,17.49,-1.83,0,8.86
