구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,329649596,146183770,183465826,0,142839650,134638896,8200754,186809946,500,14686988,0,0,302665185,242047299,60617886,23922023,36695863,35041947,25916750,46369420,-41529663,11096385,250,3629518,14.26,12.12,8.56,29.57,17.09,35.60,19.88,108.57,76.46,1.15,20.03,1.00,21.11,14.91,12.12,8.56,1733,12618,12.55,1.72,1.06,8.13,52.12,8.84,6.42
2010,337387294,98185225,239202069,0,127623860,124235722,3388139,209763433,500,14686988,0,0,359384256,282434460,76949796,31356335,45593461,43008605,32366391,34488370,-74463270,35031142,300,4355422,13.44,12.69,9.01,0,0,0,22.40,79.03,60.84,0.98,21.41,0,0,0,0,0,2206,14530,13.87,2.11,1.25,9.43,0,11.21,8.40
2011,475325874,157611791,317714083,0,250085468,171153812,78931656,225240406,500,14686988,0,0,481273343,375934811,105338532,46690029,58648504,18690614,6969976,17280840,-129651207,120144420,350,5081000,72.30,12.19,1.45,33.92,28.63,-78.47,8.23,92.09,111.03,0.91,21.89,1.18,26.96,3.20,14.43,1.72,478,15601,80.67,2.47,1.18,20.80,8.54,12.45,9.26
2012,527373134,173194056,354179078,0,194018004,154984289,39033715,333355131,500,16206744,0,0,663609836,508420750,155189086,48175222,107013864,96006457,74177302,123486595,-66651280,-33173209,375,6014000,8.15,16.13,11.18,37.89,82.47,964.24,15.81,111.75,58.20,0.80,23.39,1.32,38.32,26.56,21.35,14.80,4614,20752,10.13,2.25,1.13,7.20,25.21,7.79,6.09
2013,567642633,157279264,410363369,0,179387285,166907342,12479944,388255347,500,16206744,0,0,635105676,491430163,143675512,55206698,88468814,79982646,62039520,122859754,-88228894,-20989610,450,7217023,11.58,13.93,9.77,-4.30,-17.33,-16.36,22.12,94.23,46.20,1.01,22.62,1.16,24.52,17.19,16.16,11.33,3844,24178,11.60,1.84,1.14,7.54,19.84,8.71,6.32
2014,574278288,174254706,400023582,0,152270120,143967072,8303048,422008168,500,16452050,0,0,538585350,440812611,97772740,49744257,48028483,53211198,36427663,70666658,-30404069,-15949122,450,7277615,19.10,8.92,6.76,-15.20,-45.71,-41.28,13.91,121.04,36.08,1.40,18.15,0.94,11.86,8.99,8.41,6.38,2336,26149,13.76,1.23,0.97,6.78,9.24,11.23,6.18
2015,731701917,209350991,522350926,0,239037532,223206161,15831371,492664385,500,16563161,0,0,627917401,472111252,155806149,54755272,101050876,110198222,80587128,120367947,-170690516,48501986,500,8066172,9.99,16.09,12.83,16.59,110.40,121.23,28.00,93.79,48.52,1.23,24.81,0.96,22.10,17.62,15.48,12.34,4878,30570,8.33,1.33,1.07,5.47,20.28,7.28,5.13
2016,829391037,292152798,537238238,0,268417587,242564157,25853431,560973449,500,16563161,0,0,722520542,549501399,173019144,67880139,105139005,99798033,74520295,141861830,-76850766,-15423970,610,9840730,13.16,14.55,10.31,15.07,4.05,-7.53,29.44,120.44,47.85,1.01,23.95,0.93,19.96,14.15,13.47,9.55,4514,34416,13.38,1.76,1.38,8.07,20.74,9.62,6.56
2017,895949561,377456636,518492925,0,246090612,232824268,13266344,649858949,500,17398271,0,0,775598356,604370298,171228058,65533723,105694335,66759424,43086344,112680737,-47462542,17706071,700,11877218,28.83,13.63,5.56,7.35,0.53,-42.18,25.79,162.12,37.87,1.04,22.08,0.90,17.46,7.12,12.25,4.99,2467,37744,27.36,1.79,1.45,12.24,18.18,11.16,7.53
2018,1006120383,413233133,592887250,0,272332652,253482055,18850597,733787731,500,17398271,0,0,963424734,725796278,237628456,73555985,164072471,146637138,102956627,185742037,-202416886,-12124768,750,12654014,12.71,17.03,10.69,24.22,55.23,138.95,44.08,163.02,37.11,1.58,24.66,1.01,23.72,14.88,17.25,10.83,5722,42659,8.31,1.11,0.86,5.58,29.39,5.09,3.93
