구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,92187054,61615207,30571847,0,49722721,47203582,2519139,42464333,500,12497479,0,0,79383456,64940223,14443233,12372883,2070350,1367071,1210986,6246451,-25108579,19220914,0,0,0,2.61,1.53,46.80,74.98,175.08,1.60,130.53,117.09,0,18.19,1.07,5.44,3.18,2.80,1.64,97,3398,30.96,0.88,0.47,18.43,4.02,21.75,15.57
2010,79139316,47159457,31979860,0,35566190,32987284,2578906,43573126,500,12497479,0,0,156050551,138636291,17414260,9775950,7638311,1711732,1111687,-3159144,20872966,-14677225,0,0,0,4.89,0.71,96.58,268.94,-8.20,4.42,142.96,81.62,0,11.16,1.82,17.76,2.58,8.92,1.30,89,3487,67.34,1.72,0.48,41.21,9.73,11.56,10.58
2011,95692059,62268944,33423116,0,49663015,38929594,10733421,46029045,500,12497479,0,0,118523752,96992315,21531438,12943865,8587573,5699624,5576067,-2863317,-1336662,12085910,0,0,0,7.25,4.70,0,0,0,4.77,159.95,107.89,0,18.17,0,0,0,0,0,448,3673,7.27,0.89,0.34,5.83,0,7.45,6.42
2012,114912661,79196297,35716364,0,61760809,56759889,5000920,53151851,500,13704375,0,0,121574862,101835936,19738926,13425261,6313665,3575431,2583559,5274553,-6802336,2085459,0,0,0,5.19,2.13,2.57,-26.48,-53.67,3.07,139.53,116.20,0,16.24,1.15,12.73,5.21,6.00,2.45,207,3869,15.19,0.81,0.32,12.28,7.93,8.86,8.07
2013,136641049,70033557,66607492,0,68591547,61504058,7087488,68049502,500,21947296,0,0,134326240,113675826,20650414,14775625,5874789,1584576,935378,10038640,-21748062,10254333,0,0,0,4.37,0.70,10.49,-6.95,-63.79,3.06,113.87,100.80,0,15.37,1.07,9.69,1.54,4.67,0.74,54,3101,42.99,0.75,0.34,25.66,6.32,12.00,10.69
2014,138951650,68731459,70220191,0,77266886,74324436,2942450,61684764,500,22223303,0,0,97265580,80410699,16854881,18417532,-1562651,-8821261,-6929212,-18218099,-6997709,21593035,0,0,0,-1.61,-7.12,-27.59,적전,적전,0,92.47,125.26,0,17.33,0.71,-2.41,-10.68,-1.13,-5.03,-312,2776,0,0.85,0.54,0,-2.06,0,0
2015,143268771,67815803,75452968,0,83087337,80277111,2810226,60181434,500,40279128,0,0,85543985,83508441,2035544,18067673,-16032129,-17331834,-14701846,3811175,-9296784,6962345,0,0,0,-18.74,-17.19,-12.05,적지,적지,0,84.48,138.06,0,2.38,0.61,-26.31,-24.13,-11.36,-10.42,-438,1492,0,0.93,0.55,0,-22.38,0,0
2016,114682434,54413656,60268778,0,52870174,45641003,7229172,61812260,500,40279128,0,0,63540760,48998222,14542538,12135475,2407064,1305480,1257068,-12802417,7879493,2478005,0,0,0,3.79,1.98,-25.72,흑전,흑전,1.25,119.22,85.53,0,22.89,0.49,3.95,2.06,1.87,0.97,31,1535,48.38,0.98,0.96,22.60,4.64,36.32,22.76
2017,123239221,54464240,68774982,0,54887436,53700544,1186892,68351786,500,42732691,0,0,72073712,58892966,13180747,11158128,2022619,1655019,1096280,8628390,-2120668,-3777188,0,0,0,2.81,1.52,13.43,-15.97,-12.79,0.88,101.42,80.30,0,18.29,0.61,3.11,1.68,1.70,0.92,26,1600,72.31,1.16,1.10,31.66,2.04,49.43,29.15
2018,107177481,46852663,60324818,0,56594067,49529160,7064907,50583414,500,43740184,0,0,75293447,66550125,8743321,14218011,-5474690,-23060976,-21646133,-4023910,-5749489,10415154,0,0,0,-7.27,-28.75,4.47,적전,적전,0,94.60,111.88,0,11.61,0.65,-9.21,-36.40,-4.75,-18.79,-495,1156,0,1.39,0.94,0,-8.16,0,0
