구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,554091662,131848305,422243357,0,423904329,327666233,96238097,130187333,1000,33465588,0,0,526437269,468530473,57906796,43745296,14161500,17106690,15801154,28512262,-21701671,-14671439,10,236012,0,3.00,12.73,-3.33,흑전,1.02,40.24,325.61,0.73,11.00,0.96,11.03,12.30,2.58,2.88,444,3167,3.09,0.43,0.09,1.18,4.31,22.77,8.28
2017,542475618,139736767,402738851,0,415812192,334712102,81100089,126663426,1000,35161331,0,0,466981638,408824443,58157195,43507512,14649683,-15901819,-9349609,19319207,-16725187,-9571945,10,347512,0,-2.00,-17.00,-43.09,적전,1.14,41.75,328.28,0.70,12.45,0.83,10.63,-6.78,2.59,-1.65,-288,2985,0,0.48,0.11,3.29,1.30,23.69,8.65
2016,588528837,186607736,401921101,0,439448375,340220775,99227600,149080462,1000,35161331,0,0,562619205,489575219,73043986,47301603,25742384,12574514,14574220,27241558,23534954,-37044733,10,442151,0,2.59,-10.67,4.67,흑전,1.75,54.85,294.77,0.49,12.98,0.92,19.42,10.99,4.22,2.39,536,3313,3.81,0.62,0.10,1.36,5.51,14.45,7.18
2015,630868876,200407421,430461455,0,514836004,426051811,88784193,116032872,1000,24161331,0,0,629844689,560039072,69805616,45212842,24592774,-5274680,-17170331,71516835,-36474706,-53836518,10,192408,0,-2.73,2.20,78.04,적지,1.46,47.04,443.70,0.39,11.08,0.98,19.78,-13.81,3.83,-2.68,-567,3444,0,0.74,0.10,4.59,6.06,17.13,8.17
2014,651773360,249491152,402282208,0,519108054,404269112,114838943,132665306,1000,24174146,0,0,616304998,557991912,58313086,44500167,13812919,-3322821,-4383179,27003408,-9508862,-2874950,10,603046,0,-0.71,-3.00,13.24,적지,0.73,61.71,391.29,0.53,9.46,0.94,10.14,-3.22,2.11,-0.67,-118,4160,0,0.46,0.07,1.87,2.67,29.96,10.07
2013,656235281,227412024,428823258,0,516536606,364660928,151875678,139698675,1000,24174146,0,0,635368921,583804097,51564824,39366572,12198252,-20384920,-19191082,30423376,4383483,-31076749,10,603046,0,-3.02,2.58,-49.24,적전,0.56,62.36,369.75,0.47,8.12,0.93,8.34,-13.12,1.79,-2.82,-743,4377,0,0.48,0.08,5.27,2.41,35.92,11.00
2012,705078326,253681768,451396558,0,552250818,389216266,163034552,152827508,1000,24174146,0,0,619415412,557110894,62304518,38273867,24030651,2441993,888812,-10053945,-55085785,77717922,30,574539,0,0.14,5.79,1.18,14.51,1.03,65.18,361.36,0.79,10.06,0.96,17.38,0.64,3.72,0.14,-4,5095,0,0.74,0.13,3.01,1.95,20.27,9.52
2011,585961449,179972567,405988882,0,462236969,371854223,90382746,123724480,1000,21523970,0,0,585508996,526177519,59331477,35580333,23751144,1565087,776163,13395890,-22509696,9218655,30,569000,0,0.13,6.83,18.95,흑전,1.16,48.40,373.60,0.63,10.13,1.01,19.16,0.63,4.10,0.13,21,5758,225.85,0.82,0.17,4.68,2.90,17.59,9.26
2010,572902309,167425305,405477004,0,448650710,324628339,124022371,124251599,1000,21523970,0,0,548057852,489643545,58414307,38446233,19968073,-1174332,-1931091,-22133788,-27786839,48686586,30,432053,0,-0.35,0,0,0,1.12,51.57,361.08,1.36,10.66,0,0,0,0,0,-99,5376,0,0.41,0.09,2.58,0,18.79,8.88
2009,514563661,134980219,379583443,0,366444387,280055069,86389317,148119275,1000,23795470,0,0,503943749,441970215,61973534,40303648,21669886,6571826,4523172,25476799,-33682931,4284603,40,899674,0,0.90,-26.14,-12.07,흑전,1.53,48.20,247.40,1.60,12.30,0.87,14.38,3.00,3.76,0.79,174,6087,14.36,0.41,0.12,2.22,3.75,14.84,7.26
