구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,34317527,22292140,12025387,0,11952764,10650399,1302365,22364763,500,7786000,0,0,40674521,30028926,10645595,8360663,2284932,-6897538,-6834886,3420690,-1500776,-107300,0,0,0,5.62,-16.80,7.83,194.08,적전,6.33,209.31,53.44,0,26.17,1.08,8.86,-26.51,6.05,-18.09,-878,2872,0,1.02,0.56,0,10.78,9.95,7.74
2010,32783794,20692515,12091279,0,13453189,12767892,685297,19330605,500,7786000,0,0,30756435,24947713,5808722,9910625,-4101903,-4929741,-3928269,-2616787,-572045,78351,0,0,0,-13.34,-12.77,0,0,0,0,162.07,69.60,0,18.89,0,0,0,0,0,-466,2452,0,1.01,0.62,0,0,0,0
2011,34788818,21696925,13091892,0,18760593,15098524,3662070,16028224,500,7786000,0,0,34274998,28028749,6246249,8770844,-2524595,-2546466,-3622861,-3571424,-909933,3568391,0,0,0,-7.37,-10.57,11.44,적지,적지,0,143.70,117.05,0,18.22,1.01,-14.28,-20.49,-7.47,-10.72,-446,2047,0,1.17,0.55,0,-16.41,0,0
2012,22464452,14168078,8296375,0,13532841,11188973,2343868,8931612,500,8182500,0,0,32047707,26433525,5614182,7110500,-1496318,-7944604,-8578097,1817428,2073493,-3370660,0,0,0,-4.67,-26.77,-6.50,적지,적지,0,126.63,151.52,0,17.52,1.12,-11.99,-68.74,-5.23,-29.97,-1065,1038,0,2.13,0.54,0,-8.65,0,0
2013,18739211,13144293,5594918,0,9965671,9856271,109400,8773540,500,8703118,0,0,20633506,17316154,3317352,4142574,-825222,-236984,-1165319,507861,2425602,-2679124,0,0,0,-4.00,-5.65,-35.62,적지,적지,0,133.36,113.59,0,16.08,1.00,-9.32,-13.16,-4.01,-5.66,-86,1008,0,1.29,0.54,0,-6.85,0,0
2014,15301364,10255285,5046078,0,7245367,7135967,109400,8055997,500,8703118,0,0,18614644,15392464,3222180,3714434,-492253,-828397,-718951,401335,332259,-875192,0,0,0,-2.64,-3.86,-9.78,적지,적지,0,143.71,89.94,0,17.31,1.09,-5.85,-8.54,-2.89,-4.22,-88,919,0,1.71,0.74,0,-4.62,0,0
2015,44671815,38457120,6214695,0,21198690,21198690,0,23473125,500,13961033,0,0,19997860,15435973,4561887,4068029,493858,340818,340818,2170741,-1216831,27809571,0,0,0,2.47,1.70,7.43,흑전,흑전,1.07,181.41,90.31,0,22.81,0.67,3.13,2.16,1.65,1.14,34,1681,204.83,4.17,3.49,134.79,4.94,198.17,145.86
2016,41891074,30537616,11353459,0,10375441,10375441,0,31515634,500,19205147,0,0,34487398,21049002,13438395,17857147,-4418752,-5102487,-5102487,-6345584,-19406137,-102326,0,0,0,-12.81,-14.80,72.46,적전,적전,0,294.33,32.92,0,38.97,0.80,-16.07,-18.56,-10.21,-11.79,-266,1641,0,2.38,2.17,0,-34.46,0,0
2017,30762561,19827158,10935403,0,7094366,7094366,0,23668196,500,19747641,0,0,31466024,22393049,9072975,18601185,-9528209,-9573352,-9579263,-8234525,6331691,-560000,0,0,0,-30.28,-30.44,-8.76,적지,적지,0,279.48,29.97,0,28.83,0.87,-34.53,-34.72,-26.23,-26.37,-485,1199,0,3.16,2.38,0,-59.32,0,0
2018,37467063,27238636,10228427,0,13843458,11174971,2668487,23623605,500,19747641,0,0,63526515,34727329,28799186,28778969,20216,-392880,-464796,-4747968,6767911,1026600,0,0,0,0.03,-0.73,101.89,흑전,적지,0.15,243.75,58.60,0,45.33,1.86,0.09,-1.97,0.06,-1.36,-24,1196,0,3.41,1.27,259.44,0.12,3985.40,101.27
