구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,840326061,255117258,585208803,0,609955858,526385629,83570229,230370203,500,39002608,0,0,1007097365,877245835,129851529,100130972,29720557,9543005,1545948,88525410,-97329839,23482509,10,389892,0,0.15,23.96,8.43,-84.18,2.55,48.47,264.77,0.56,12.89,1.26,12.92,0.67,3.73,0.19,18,3317,101.72,0.54,0.07,0.94,1.14,12.47,3.60
2017,754085651,210883760,543201891,0,524321707,392695023,131626684,229763944,500,39002608,0,0,812440662,715566368,96874294,69463351,27410943,13011152,9770225,129642632,-61038523,-59496327,20,779784,0,1.20,2.84,-12.37,-53.14,3.36,53.70,228.20,0.86,11.92,1.17,12.55,4.47,3.96,1.41,42,3272,54.68,0.71,0.10,1.58,5.30,13.42,4.72
2016,628913922,191623363,437290559,0,421751048,314920596,106830452,207162874,500,34895833,0,0,789990045,697873319,92116726,60836770,31279956,24751300,20849037,36781213,-42683563,3336990,0,0,0,2.64,405.94,1280.16,-83.31,3.76,60.85,203.58,0,11.66,1.30,15.74,10.49,5.15,3.43,190,3235,17.03,1.00,0.14,2.11,7.28,12.35,4.95
2015,586389797,142456217,443933579,0,396034810,290726003,105308807,190354987,500,34895833,0,0,156144133,138630525,17513608,15247205,2266403,-13162559,124942446,92686127,-29566468,-59827892,0,0,0,80.02,837.70,흑전,7248.37,1.61,49.00,208.05,0,11.22,0.26,1.21,66.93,0.38,20.79,4561,3081,0.54,0.80,0.43,0.42,0.90,150.20,9.36
2014,615381521,159672144,455709377,0,432393971,255820738,176573232,182987550,500,33474236,0,0,16651867,14651654,2000213,4835713,-2835500,-2474074,1700275,61782055,-71621751,9321717,0,0,0,10.21,-96.84,적지,흑전,0,62.42,236.30,0,12.01,0.03,-1.60,0.96,-0.48,0.29,48,5442,217.42,1.91,20.20,7.36,-0.56,0,13.98
2013,566457243,134658947,431798296,0,394577753,292373606,102204147,171879490,500,32199999,0,0,526259501,519808157,6451344,39869588,-33418245,-35671642,-27550473,10186702,-108168166,46113987,0,0,0,-5.24,-16.66,적전,적전,0,46.06,229.57,0,1.23,0.98,-17.56,-14.48,-6.24,-5.15,-858,5348,0,1.22,0.40,21.94,-7.42,0,116.87
2012,503971499,202149836,301821663,0,295229804,168715811,126513993,208741695,500,32199999,0,0,631437004,541529668,89907336,43223758,46683577,28517655,19730690,72854384,-68307271,29388740,200,6402000,0,3.12,2.88,-25.64,-53.70,6.62,119.82,141.43,1.94,14.24,1.32,24.44,10.33,9.73,4.11,634,6510,16.24,1.58,0.51,6.03,10.64,9.75,5.69
2011,455558164,161599560,293958604,0,282223807,227972761,54251046,173334357,500,29366667,0,0,613753605,511232088,102521518,39738190,62783328,52553981,42617164,59308589,-291809,-52516890,200,5762000,0,6.94,5.16,-29.09,-40.87,6.29,70.89,162.82,1.63,16.70,1.36,40.57,27.54,13.89,9.43,1458,6031,8.40,2.03,0.58,4.76,16.64,8.07,5.31
2010,448572918,144458871,304114047,0,312408139,292522887,19885253,136164779,500,29050001,0,0,583621087,457959671,125661416,37122219,88539197,80270506,72071148,121199925,-110222443,-6866444,170,4872088,0,12.35,0,0,0,6.01,49.38,229.43,1.20,21.53,0,0,0,0,0,2610,4746,5.42,2.98,0.66,3.79,0,6.53,4.86
2009,461726852,143619487,318107365,0,446589439,245590865,200998574,15137412,500,27200000,0,0,502013459,412620246,89393212,28875090,60518122,64874865,55525284,69530013,-99487593,16649909,0,0,0,11.06,19.85,61.39,흑전,4.19,58.48,2950.24,0,17.81,1.08,완전잠식,완전잠식,13.08,12.00,1811,1298,3.71,5.17,0.36,2.33,14.90,7.17,4.85
