구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1994,34654185,18270888,16383297,0,17547195,9478164,8069031,17106990,5000,2000000,0,0,17391930,12240350,5151580,2987538,2164042,399211,303962,-789052,-3169666,3974782,150,211716,69.65,12.44,1.75,15.39,11.47,-18.39,1.08,192.77,102.57,1.25,29.62,0.54,14.22,2.00,6.72,0.94,188,8554,63.81,1.40,1.12,12.44,6.60,16.56,10.49
1995,41306357,22825375,18480982,0,24037491,13147074,10890417,17268866,5000,2000000,0,0,20776338,14643332,6133006,3660416,2472590,639592,510073,-982596,-2072539,4122130,150,284151,55.71,11.90,2.46,19.46,14.26,67.81,1.17,173.62,139.20,2.63,29.52,0.55,14.39,2.97,6.51,1.34,255,8634,22.35,0.66,0.55,5.97,7.05,10.29,6.57
1996,45577287,23734221,21843066,0,25206838,11659318,13547520,20370449,5000,2600000,0,0,21398883,15254007,6144876,3962183,2182693,349891,250309,1391036,-5020387,3125113,0,0,0,10.20,1.17,3.00,-11.72,-50.93,0.96,203.56,123.74,0,28.72,0.49,11.60,1.33,5.02,0.58,117,7835,40.51,0.60,0.47,5.51,4.98,12.89,7.46
1997,107827790,61398264,46429526,0,84811117,31188592,53622525,23016673,5000,3200000,0,0,186003219,170369119,15634100,8761632,6872468,-1667581,-1680228,-4446203,-38609144,44573472,0,0,0,3.69,-0.90,769.22,214.86,적전,2.48,196.86,368.48,0,8.41,2.42,31.68,-7.75,8.96,-2.19,-525,7193,0,1.77,0.22,161.38,20.35,9.06,7.07
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
