구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9231466,8806629,424837,0,7369168,7292847,76321,1862298,5000,80000,0,0,38725540,35175000,3550540,2209255,1341284,1153988,879000,597797,-53752,300000,0,0,0,3.46,2.27,0,0,0,48.84,120.76,395.70,0,9.17,0,0,0,0,0,43593,23279,0,0,0,0,0,0.00,0.00
2011,12317023,11460344,856678,0,10661926,5454897,5207029,1655097,5000,80000,0,0,45701623,41528510,4173113,2378160,1794954,1526549,1157939,-3752443,-2659551,6934859,0,0,0,3.93,2.53,18.01,33.82,31.73,3.63,210.09,644.19,0,9.13,4.24,102.06,65.84,16.66,10.75,14474,26771,0,0,0,0,39.38,2.63,2.59
2012,15699405,14019039,1680366,0,11828196,6596167,5232029,3871209,5000,80000,0,0,42894802,36626093,6268708,3021265,3247444,2395962,1823803,-3040647,-179471,1811618,0,0,0,7.57,4.25,-6.14,80.92,57.50,4.96,212.53,305.54,0,14.61,3.06,117.53,66.00,23.18,13.02,22798,48390,0,0,0,0,28.74,2.53,2.50
2013,21797100,19842387,1954713,0,13179398,12908093,271305,8617702,500,800000,0,0,74960951,63055613,11905338,4174748,7730591,6638001,5046563,1596089,716072,-902380,0,0,0,10.31,6.73,0,0,0,11.52,153.72,152.93,0,15.88,0,0,0,0,0,63082,107721,0,0,0,0,0,0.98,0.98
2014,32576616,28611376,3965240,0,18069914,13826121,4243793,14506702,500,2800000,0,0,86379378,73449588,12929790,5137175,7792615,7055306,5657009,3972568,-2492548,1832379,0,0,0,9.02,6.55,15.23,0.80,12.10,12.81,206.94,124.56,0,14.97,3.18,67.40,48.93,28.66,20.81,2062,5181,0,0,0,0,36.27,0.71,0.70
2015,36291100,31587276,4703824,0,16918680,16654218,264462,19372420,500,2800000,0,0,92711040,78826143,13884898,5877863,8007035,7797047,6139010,-2128664,-237867,-447801,425,2329409,37.94,8.64,6.62,7.33,2.75,8.52,15.17,189.67,87.33,0,14.98,2.69,47.27,36.24,23.25,17.83,2193,6919,0,0,0,0,28.64,1.18,1.17
2016,69928847,64512545,5416301,0,37374423,23930023,13444400,32554423,500,9931950,0,0,148416765,132034165,16382600,7871727,8510873,9089019,7201365,4713113,-565453,16733107,150,1483585,20.44,5.73,4.85,60.09,6.29,17.30,18.37,269.59,114.81,1.68,11.04,2.79,32.78,27.74,16.03,13.56,739,3263,12.06,2.73,0.59,11.91,26.17,10.45,10.35
2017,67126792,60699179,6427613,0,34588928,34279823,309105,32537864,500,9931950,0,0,177323688,163413726,13909962,8563479,5346483,3680856,3016089,-7752281,-5992000,2478612,70,681471,22.00,3.02,1.70,19.48,-37.18,-58.12,4.36,177.07,106.30,1.01,7.84,2.59,16.43,9.27,7.80,4.40,312,3411,22.26,2.03,0.39,21.71,13.41,14.41,14.21
2018,103767546,84972554,18794992,0,63537683,53520945,10016738,40229863,500,9931950,0,0,234610659,215695442,18915218,12662074,6253144,7705280,5904318,1504172,-2060565,-2374727,80,767425,12.49,2.67,2.52,32.31,16.96,95.76,2.85,158.77,157.94,1.79,8.06,2.75,17.19,16.23,7.32,6.91,618,3976,7.23,1.12,0.19,6.98,9.65,12.47,12.05
