구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,323783020,135535898,188247122,0,166377705,117191857,49185848,157405315,500,20463126,0,0,273178661,218718589,54460072,43710585,10749487,4159431,2714925,28778044,-13293280,-23971692,100,2048628,75.46,3.93,0.99,-4.56,18.98,-43.59,1.28,115.65,105.70,3.17,19.94,0.83,6.85,1.73,3.26,0.82,133,7692,23.78,0.41,0.24,5.10,2.79,15.67,8.14
2010,432876772,145162306,287714466,0,214326298,124132320,90193978,218550474,500,20463126,0,0,323598602,259753598,63845004,53716469,10128535,5908068,5456902,18506397,-3969658,-15099417,150,3071785,55.85,3.13,1.69,0,0,0,1.47,116.94,98.07,4.54,19.73,0,0,0,0,0,269,10680,12.30,0.31,0.21,5.23,0,16.12,9.30
2011,489270350,191644513,297625837,0,266806019,170512763,96293256,222464331,500,20463126,0,0,387071804,313995580,73076225,59385662,13690563,11567266,9018962,21633282,-22494621,14051359,200,4094941,45.30,3.54,2.33,19.61,35.17,65.28,2.00,112.39,119.93,6.73,18.88,0.84,6.21,4.09,2.97,1.96,442,10871,6.72,0.27,0.16,3.77,3.90,11.20,7.38
2012,527545682,202552972,324992709,0,304840457,146513077,158327379,222705225,500,20463126,0,0,418644745,333530091,85114655,67762911,17351743,11337564,4594714,-5557404,-39662528,42370396,200,4094941,89.12,4.14,1.10,8.16,26.74,-49.05,2.38,138.25,136.88,4.39,20.33,0.82,7.80,2.06,3.41,0.90,225,10883,20.29,0.42,0.22,7.52,2.41,13.33,9.20
2013,528887786,195812156,333075630,0,298242861,205488187,92754674,230644925,500,20463126,0,0,433477073,338930285,94546788,73544190,21002598,15000682,11801316,15754793,-5671662,-20176928,200,4094941,34.70,4.85,2.72,3.54,21.04,156.85,2.93,95.29,129.31,3.91,21.81,0.82,9.27,5.21,3.98,2.23,577,11271,8.86,0.45,0.24,5.10,5.23,11.85,8.37
2014,544220095,206437132,337782963,0,302961719,187498441,115463277,241258376,500,20463126,0,0,458147572,348902977,109244595,82258182,26986413,20723006,15348682,26737511,-15648911,-9736637,200,4094941,26.68,5.89,3.35,5.69,28.49,30.06,3.84,110.10,125.58,2.21,23.84,0.85,11.44,6.51,5.03,2.86,750,11790,12.07,0.77,0.40,7.32,6.17,11.88,8.68
2015,572890897,218364225,354526672,0,301690604,168645278,133045326,271200294,500,20463126,0,0,461646501,342654487,118992014,88313613,30678401,42089199,32736913,28906227,-9199771,-13841118,200,4094941,12.51,6.65,7.09,0.76,13.68,113.29,5.30,129.48,111.24,1.79,25.78,0.83,11.97,12.78,5.49,5.86,1600,13253,6.97,0.84,0.49,5.22,7.33,11.41,8.41
2016,570582358,224885059,345697299,0,294128326,178910391,115217935,276454031,500,20463126,0,0,478935529,350471794,128463735,97270450,31193284,20653196,9500106,44454802,-25836320,-13933651,200,4094941,43.10,6.51,1.98,3.75,1.68,-70.98,5.74,125.70,106.39,2.34,26.82,0.84,11.39,3.47,5.46,1.66,464,13510,18.42,0.63,0.37,8.77,4.31,9.07,6.80
2017,591817509,225505624,366311884,0,292787685,185725899,107061786,299029824,500,20463126,0,0,551409798,420206043,131203755,103450336,27753419,39844947,29444479,33336696,-17234474,-26334850,250,5118097,17.38,5.03,5.34,15.13,-11.03,209.94,5.49,121.42,97.91,2.88,23.79,0.95,9.65,10.23,4.78,5.07,1439,14613,6.03,0.59,0.32,4.24,5.90,10.27,7.10
2018,607444943,239631541,367813402,0,299639080,196120881,103518199,307805863,500,20463126,0,0,614726256,483753501,130972755,108305781,22666974,19141306,12742107,13983628,-12383704,-2880983,250,5118097,40.17,3.69,2.07,11.48,-18.33,-56.72,4.57,122.19,97.35,3.04,21.31,1.03,7.47,4.20,3.78,2.12,623,15042,13.22,0.55,0.27,6.47,4.19,12.34,7.78
