구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,347264433,279421732,67842701,0,22929384,15904261,7025123,324335049,5000,2660000,0,0,61652595,39059003,22593592,20335237,2258355,4586761,2945529,15091217,-14839985,-1007826,750,1007826,0,4.78,-8.04,-12.82,12.05,225835.52,1756.90,7.07,0.78,36.65,0.18,0.70,0.91,0.65,0.85,1107,159658,86.33,0.60,4.12,42.68,0.61,112.60,48.24
2017,347461710,278810035,68651675,0,24635480,15511392,9124088,322826230,5000,2660000,0,0,67043035,40798908,26244127,23653717,2590410,4582206,2628653,10158675,502888,-1007826,750,1007826,0,3.92,-0.62,5.54,-12.88,431734.95,1797.45,7.63,0.56,39.15,0.20,0.81,0.82,0.76,0.77,988,159090,135.60,0.84,5.32,60.87,0.61,137.60,61.27
2016,338501960,270170748,68331212,0,18401134,9117388,9283746,320100826,5000,2660000,0,0,67463384,42473740,24989644,22535196,2454448,4987443,3017242,-31013470,44271053,-1007826,750,1007826,0,4.47,9.26,-5.22,-96.95,0,2963.25,5.75,0.61,37.04,0.19,0.77,0.95,0.70,0.86,1134,158066,108.44,0.78,4.85,54.18,0.65,133.30,59.75
2015,367028331,301604064,65424267,0,48685746,38861222,9824525,318342584,5000,2660000,0,0,61745116,39584133,22160983,19571422,2589561,131019305,98853931,6041135,-4190959,-671884,750,1007826,0,160.10,-1.73,6.54,2350.18,6490.13,776.11,15.29,0.66,35.89,0.17,0.80,30.56,0.69,26.52,37163,157405,3.08,0.73,4.93,3.00,1.67,117.61,56.92
2014,378370702,142839153,235531550,0,49688145,9010551,40677594,328682557,5000,2660000,0,0,62828921,41508317,21320603,18889929,2430674,7906722,4034564,4190571,-4892743,-335942,500,671884,0,6.42,0.03,77.17,-49.28,8743.43,1585.24,15.12,0.41,33.93,0.17,0.75,1.24,0.65,1.07,1517,161292,79.78,0.75,5.12,47.01,5.26,132.42,61.40
2013,372659356,138367136,234292220,0,49915173,9655953,40259220,322744183,5000,2660000,0,0,62807490,41725424,21082066,19710085,1371981,10975576,7955018,5063948,-213070,-3850463,250,335942,0,12.67,-18.60,3.93,-78.18,63.39,1432.97,15.47,0.33,33.57,0.17,0.43,2.48,0.36,2.10,2991,159060,25.28,0.48,3.20,18.02,5.23,146.57,43.96
2012,383625419,50694337,332931083,0,65566422,24095765,41470658,318058997,5000,2660000,0,0,77160761,55893802,21266959,19946835,1320124,48294841,36451736,-11318602,17250506,-4334095,300,411000,0,47.24,13.15,-63.10,3.90,14.02,210.39,20.61,0.36,27.56,0.19,0.41,11.22,0.33,9.15,13704,156569,6.17,0.54,2.91,5.66,17.51,170.26,48.85
2011,413192112,44805929,368386182,0,81487514,21850134,59637379,331704598,5000,2660000,0,0,68191775,43732577,24459198,20881961,3577238,46978663,35083007,8244203,949426,-10791016,500,695000,0,51.45,-0.59,-32.44,410.37,17.89,205.06,24.57,0.63,35.87,0.15,1.00,9.84,0.81,7.92,13189,161083,5.99,0.49,3.08,5.48,0,58.74,30.83
2010,472966241,46997402,425968840,0,91962776,13045263,78917512,381003466,5000,2660000,0,0,68594693,43590068,25004624,19709650,5294974,9809237,6873974,16130139,-589486,-16402992,500,750395,0,10.02,0,0,0,112.52,360.26,24.14,0.57,36.45,0,0,0,0,0,2584,176405,33.78,0.49,3.39,23.77,0,43.86,28.36
2009,367328001,56618499,310709502,0,55644276,13025084,42619192,311683725,5000,2660000,0,0,71467214,40698613,30768601,18633597,12135003,11507007,8049787,1265121,8322136,-8008659,500,915833,0,11.26,-10.52,-33.45,-76.44,69.74,434.69,17.85,0.79,43.05,0.22,4.35,2.88,3.70,2.46,3026,141660,20.95,0.45,2.36,15.00,26.37,13.90,11.00
