구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,30326919,13370570,16956349,0,1752182,1006542,745640,28574737,500,46899473,0,0,3324944,1744143,1580801,4581725,-3000924,-14109941,-14109941,-3863820,-12889012,21906728,0,0,0,-90.25,-424.37,-1.63,적지,적지,0,1328.37,6.13,0,47.54,0.14,-13.96,-65.62,-12.73,-59.86,-410,624,0,1.57,10.16,0,-38.15,0,0
2010,19630586,9315449,10315136,0,1505384,657948,847436,18125202,500,49077390,0,0,3452668,2414299,1038369,8250247,-7211877,-13968675,-13968675,-6591800,1865477,2372944,0,0,0,-208.88,-404.58,3.84,적지,적지,0,1415.83,8.31,0,30.07,0.14,-30.89,-59.82,-28.87,-55.92,-289,384,0,2.78,14.92,0,-93.06,0,0
2011,13299016,3384883,9914132,0,3793438,3255035,538403,9505578,500,49347660,0,0,7981043,3669389,4311654,15022612,-10710958,-13274031,-13267274,-1466163,-1200372,13962,0,0,0,-134.20,-166.23,131.16,적지,적지,0,103.99,39.91,0,54.02,0.48,-77.53,-96.03,-65.05,-80.58,-268,150,0,0.37,0.34,0,-142.55,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
