구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,125454750,76252115,49202635,0,15411647,8021611,7390036,110043103,500,13292934,0,0,99846409,85589336,14257073,7699575,6557497,27124445,26152713,9683000,-13542443,-2660087,150,1993940,0,26.19,18.75,-28.30,241.25,31.93,950.58,14.01,2.68,14.28,0.91,6.62,26.39,6.00,23.95,1967,8278,2.85,0.68,0.75,2.46,12.19,11.35,6.95
2017,92972170,66955550,26016620,0,4777994,4718469,59525,88194177,500,13292934,0,0,84082996,66846521,17236475,8090195,9146281,8470837,7663880,4192434,-3909361,-4049445,200,2658587,0,9.11,4.31,-15.30,-23.52,52.67,1419.01,5.42,2.37,20.50,0.90,10.66,8.93,9.78,8.19,577,6635,14.66,1.27,1.34,9.59,23.74,12.28,8.51
2016,94066561,67437292,26629269,0,10645220,9419787,1225433,83421341,500,13292934,0,0,80606921,62026966,18579955,7781165,10798790,12202378,10020184,18941519,-3480315,-5533563,220,2924445,0,12.43,17.90,28.61,13.72,44.08,715.91,12.76,2.99,23.05,0.88,13.65,12.66,11.74,10.89,764,6276,9.62,1.17,1.20,6.36,25.10,9.05,6.13
2015,89928215,61024599,28903616,0,15080042,12753258,2326784,74848173,500,13027347,0,0,68371613,52768173,15603440,7207102,8396337,10026484,8811002,8025977,3342012,-5280440,200,2605469,0,12.89,19.88,21.33,56.15,24.20,478.50,20.15,3.40,22.82,0.78,12.33,12.94,9.56,10.03,701,5745,8.39,1.02,1.08,5.32,20.06,9.12,5.69
2014,85737874,47951472,37786402,0,24365316,22654991,1710325,61372558,500,11681000,0,0,57033134,43908572,13124562,6204449,6920113,7714211,5642703,12733608,3054672,-8891519,150,1752150,0,9.89,-4.63,76.95,67.17,9.71,211.66,39.70,2.92,23.01,0.66,11.76,9.59,8.03,6.55,483,5254,10.62,0.98,1.05,5.39,13.53,8.66,4.84
2013,86677524,42510129,44167395,0,30364586,24151021,6213565,56312938,500,11681000,0,0,59801899,50518262,9283636,5372899,3910738,3705127,3375480,8021269,-9691808,5623200,70,817670,0,5.64,27.82,흑전,흑전,4.72,176.02,53.92,1.61,15.52,0.73,7.41,6.39,4.78,4.12,289,4821,15.07,0.90,0.85,6.21,8.18,13.01,5.83
2012,77010781,36653752,40357029,0,27714882,26043794,1671088,49295899,500,11681000,0,0,46786315,42302550,4483765,4762677,-278913,-5300839,-4633157,2671970,-8050054,2820995,30,328000,0,-9.90,-7.56,적지,적전,0,140.74,56.22,0.69,9.58,0.59,-0.53,-8.80,-0.35,-5.81,-397,4455,0,0.98,1.09,0,-0.59,0,12.28
2011,82445348,43173887,39271462,0,26397874,24493178,1904695,56047475,500,11681000,0,0,50613809,46312406,4301403,6549837,-2248434,2134339,1168229,597427,7494227,2482940,70,782000,0,2.31,-45.11,적전,-16.88,0,176.27,47.10,1.17,8.50,0.58,-4.01,2.09,-2.57,1.34,100,4951,59.79,1.21,1.38,15.56,-3.23,0,65.13
2010,92299287,52519746,39779542,0,36329988,35297445,1032543,55969299,500,11681000,0,0,92210068,83182923,9027145,7028721,1998423,2275347,1405530,3961179,-4338434,1077868,30,341430,0,1.52,0,0,0,4.03,148.79,64.91,0.53,9.79,0,0,0,0,0,120,4847,47.04,1.17,0.72,15.36,0,33.08,13.50
2009,71852331,32700692,39151640,0,16254577,14636573,1618003,55597755,500,11681000,0,0,37702128,31945896,5756232,3344502,2411730,2520915,1707417,5558834,-420645,-4458370,60,661800,0,4.53,-17.22,-22.62,흑전,5.68,223.42,29.24,1.74,15.27,0.50,4.39,3.11,3.22,2.28,146,4881,23.60,0.71,1.07,13.78,4.71,16.71,11.11
