구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,6692813,5913593,779220,0,6321145,6092445,228700,371668,500,12970017,0,0,394353,365300,29054,3005523,-2976469,-4110828,-4110828,-3249857,137459,5969780,0,0,0,-754.77,-1042.42,-87.59,적지,적지,0,97.06,1700.75,0,7.37,0.06,완전잠식,완전잠식,-45.21,-62.44,0,0,0,0,0,0,0,0,0
2010,3447910,3286569,161341,0,6732136,6503436,228700,-3284226,500,18130017,0,0,131610,0,131610,270764,-139154,-3642876,-3642876,-97528,0,-13018,0,0,0,-105.73,-2767.93,-66.63,적지,적지,0,50.54,완전잠식,0,100.00,0.03,완전잠식,완전잠식,-2.74,-71.85,0,0,0,0,0,0,0,0,0
2011,3318572,3155869,162704,0,6500063,6271363,228700,-3181491,500,28130017,0,0,46095,0,46095,131667,-85571,136129,134215,0,0,0,0,0,0,-185.64,291.17,-64.98,적지,흑전,0,50.32,완전잠식,0,100.00,0.01,완전잠식,완전잠식,-2.53,3.97,0,0,0,0,0,0,0,0,0
2012,3372849,3210760,162089,0,6483453,6254753,228700,-3110605,500,28130017,0,0,147509,0,147509,108421,39088,70886,70886,0,0,0,0,0,0,26.50,48.06,220.01,흑전,-47.18,0,51.33,완전잠식,0,100.00,0.04,완전잠식,완전잠식,1.17,2.12,0,0,0,0,0,0,0,0.00,0.00
2013,3258474,3096723,161752,0,6044133,5815433,228700,-2785659,500,28130017,0,0,108432,0,108432,105170,3261,324945,324945,0,0,0,0,0,0,3.01,299.68,-26.49,-91.66,358.41,0,53.25,완전잠식,0,100.00,0.03,완전잠식,완전잠식,0.10,9.80,0,0,0,0,0,0,0,0.00,0.00
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
