구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,521951175,255302621,266648554,0,223827500,130853062,92974438,298123675,2500,9409050,0,0,86318152,40086525,46231627,38692654,7538973,6007410,4416974,9959709,-2391427,-383616,300,2821117,63.87,8.73,5.12,0,0,0,7.93,195.11,75.08,0.44,53.56,0,0,0,0,0,469,31726,145.28,2.15,7.43,83.37,0,99.48,69.32
2014,573754109,298435247,275318862,0,242306416,161317490,80988927,331447693,2500,9409050,0,0,544129759,263788537,280341222,226410998,53930224,48482146,35153741,64590673,-25788505,-2821117,800,7522978,21.40,9.91,6.46,530.38,615.35,695.88,10.05,185.00,73.11,1.23,51.52,0.99,17.13,11.17,9.84,6.42,3736,35267,17.48,1.85,1.13,11.03,10.59,12.75,9.23
2015,576286704,288365356,287921348,0,261725637,151442792,110282845,314561067,2500,9409050,0,0,592493474,296312149,296181325,253476239,42705086,15137647,-6772741,7271991,-35929870,-7522978,600,5642233,0,7.21,-1.14,8.89,-20.81,적전,9.81,190.41,83.20,0.62,49.99,1.03,13.22,-2.10,7.43,-1.18,-720,33473,0,2.87,1.53,56.85,-5.10,23.79,15.54
2016,641698870,338757340,302941531,0,287448489,211442258,76006231,354250381,2500,9409050,0,0,831985530,497098889,334886641,273637096,61249545,56787712,40946103,57786121,-43397842,-5642233,900,8463350,20.67,7.36,4.92,40.42,43.42,흑전,14.68,160.21,81.14,0.86,40.25,1.37,18.32,12.24,10.06,6.72,4352,37691,24.01,2.77,1.18,15.15,11.00,17.73,12.75
2017,677205335,366904200,310301135,0,273910363,224047683,49862680,403294972,2500,9409050,0,0,884362808,524706462,359656346,281891354,77764992,74599161,53728254,81672835,-23880289,-34731462,900,8463350,15.73,8.79,6.08,6.30,26.96,31.22,22.16,163.76,67.92,0.65,40.67,1.34,20.53,14.18,11.79,8.15,5719,42735,24.22,3.24,1.47,17.19,13.27,17.51,13.65
2018,711494874,390331112,321163762,0,280595304,204509191,76086112,430899571,2500,9879236,0,0,956218889,575815577,380403312,304663418,75739894,68340348,41704405,42627762,-30334966,-11737032,900,8838972,20.85,7.92,4.36,8.13,-2.60,-22.38,27.93,190.86,65.12,0.88,39.78,1.38,18.16,10.00,10.91,6.01,4292,44139,23.77,2.31,1.05,15.84,10.53,14.77,11.54
