구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,365793457,185841393,179952064,0,195539029,164603412,30935617,170254427,500,21000000,0,0,545310158,443815651,101494507,60035430,41459077,37090326,31759792,64295638,-38774172,-11351377,120,2240056,7.25,7.60,5.82,19.97,107.56,124.47,10.68,112.90,114.85,1.51,18.61,1.62,26.67,20.43,12.28,9.41,1471,7911,5.39,1.00,0.31,3.07,23.97,4.65,2.98
2010,453513354,228039804,225473549,0,214186406,188049142,26137265,239326948,500,21000000,0,0,646332937,523729635,122603302,62053968,60549335,62448223,49545383,53365361,-59754764,1006700,130,2450588,4.95,9.37,7.67,0,0,0,23.83,121.27,89.50,0.86,18.97,0,0,0,0,0,2359,11458,6.38,1.31,0.49,4.44,0,5.71,4.21
2011,570279444,289858221,280421223,0,265929213,235292774,30636439,304350231,500,21000000,0,0,694260991,568142252,126118738,71204742,54913996,56937092,43899763,53002176,-71529031,20938446,140,2710000,6.17,7.91,6.32,7.42,-9.31,-11.39,17.20,123.19,87.38,0.89,18.17,1.36,20.20,16.15,10.73,8.58,2090,14493,7.51,1.08,0.47,4.93,17.31,6.57,4.63
2012,640523876,326209190,314314685,0,302486270,256368457,46117813,338037606,500,21000000,0,0,882762961,748290198,134472762,77527773,56944989,51307301,38356309,42224807,-54509864,7492302,140,2710000,7.07,6.45,4.35,27.15,3.70,-12.63,13.38,127.24,89.48,0.89,15.23,1.46,17.73,11.94,9.41,6.34,1826,16097,8.62,0.98,0.37,4.50,14.04,6.97,4.31
2013,713758966,357685357,356073608,0,331490745,280377747,51112998,382268221,500,21000000,0,0,998578386,848723836,149854550,81199928,68654622,61477401,47378858,76288234,-80518902,21314709,140,2710407,5.72,6.88,4.74,13.12,20.56,23.52,17.02,127.57,86.72,0.65,15.01,1.47,19.06,13.16,10.14,7.00,2256,18203,9.51,1.18,0.45,5.07,14.93,7.57,4.71
2014,790229269,406275016,383954253,0,372494541,316957301,55537240,417734728,500,21000000,0,0,1056796279,916783789,140012490,89090851,50921639,50845848,39317213,39775723,-63057426,26010707,140,2710407,6.89,4.82,3.72,5.83,-25.83,-17.02,11.46,128.18,89.17,0.78,13.25,1.41,12.73,9.83,6.77,5.23,1872,19892,9.61,0.90,0.36,4.43,9.89,9.23,4.85
2015,885010749,459474028,425536721,0,463833709,432973341,30860367,421177040,500,21000000,0,0,1149093865,989917691,159176175,154269822,4906352,9186479,7364917,79237924,-82040484,19732158,140,2022123,27.46,0.43,0.64,8.73,-90.36,-81.27,1.20,106.12,110.13,0.98,13.85,1.37,1.17,1.76,0.59,0.88,351,20056,40.63,0.71,0.26,4.85,0.92,80.78,6.68
2016,914289386,486159776,428129610,0,430933548,391965180,38968368,483355838,500,21000000,0,0,1222491908,1052779308,169712600,100050437,69662163,72121604,53296491,81147698,-18701475,-25203140,150,3149824,5.91,5.70,4.36,6.39,1319.84,623.65,18.07,124.03,89.15,1.26,13.88,1.36,15.40,11.78,7.74,5.92,2538,23017,4.71,0.52,0.21,2.27,12.15,4.17,2.29
2017,896344885,488156291,408188593,0,389796420,366616807,23179614,506548464,500,21000000,0,0,1053836517,932499194,121337322,96128407,25208915,100042894,74521352,41213519,9144760,-37232423,160,3359812,4.51,2.39,7.07,-13.80,-63.81,39.82,8.92,133.15,76.95,1.52,11.51,1.16,5.09,15.06,2.78,8.23,3549,24122,2.96,0.44,0.21,1.68,4.36,8.83,2.71
2018,907869461,524896463,382972998,0,364777542,335851495,28926047,543091919,500,21000000,0,0,1066543292,955583725,110959567,91627981,19331586,71181762,44832284,26799803,34170644,-4932995,160,3359812,7.49,1.81,4.20,1.21,-23.31,-39.84,6.29,156.29,67.17,2.40,10.40,1.18,3.68,8.54,2.14,4.97,2135,25862,3.12,0.26,0.13,1.44,2.69,7.25,1.94
