구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,48526282,28403526,20122757,0,15418065,15191274,226791,33108217,500,10000000,0,0,61842455,45225821,16616634,15728341,888293,1247658,1197018,-1638701,-3028236,414833,25,234967,0,1.94,-7.85,-43.20,-16.58,2.80,186.97,46.57,1.11,26.87,1.27,2.72,3.67,1.83,2.46,120,3329,18.75,0.67,0.36,8.54,3.10,25.27,9.68
2017,48628438,29774696,18853741,0,16482271,9319162,7163109,32146166,500,10000000,0,0,67111333,47421579,19689754,18125853,1563901,2094715,1434999,396057,1739085,-252119,25,234967,0,2.14,-11.87,-27.95,-18.18,6.95,319.50,51.27,0.93,29.34,1.34,4.96,4.55,3.13,2.87,144,3233,18.75,0.83,0.40,9.32,4.28,17.20,8.92
2016,51363538,34958219,16405319,0,20417404,16422414,3994990,30946134,500,10000000,0,0,76146752,55073312,21073440,18903003,2170438,2105638,1753874,2718239,-9495985,2592916,25,234967,0,2.30,2.18,16.12,32.93,12.59,212.87,65.98,0.83,27.67,1.59,7.19,5.81,4.52,3.66,175,3113,17.13,0.97,0.39,9.12,7.81,13.85,8.09
2015,44591276,28062885,16528390,0,15164049,14827351,336698,29427227,500,10000000,0,0,74519449,55274193,19245255,17376124,1869131,1568525,1319384,4639321,-1282153,-854962,25,234967,0,1.77,-0.05,31.48,24.25,12.38,189.26,51.53,0.58,25.83,1.69,6.47,4.57,4.23,2.99,132,2961,32.59,1.45,0.58,14.54,6.61,23.01,12.26
2014,43681620,26283498,17398122,0,15338810,14889339,449471,28342810,500,10000000,0,0,74554804,55909066,18645739,17224132,1421607,1210578,1061858,2981275,-905380,-1142375,25,234967,0,1.42,0.56,41.62,8.74,6.15,176.53,54.12,0.81,25.01,1.67,5.09,3.80,3.19,2.39,106,2853,29.19,1.09,0.42,11.54,5.01,21.81,10.17
2013,45348904,27014947,18333957,0,17832985,17157000,675985,27515919,500,10000000,0,0,74142561,57028024,17114537,16110704,1003833,1119446,976481,1796495,-2019113,-123690,25,234967,0,1.32,20.21,40.90,28.89,3.66,157.46,64.81,1.77,23.08,1.68,3.70,3.59,2.28,2.21,98,2752,14.44,0.51,0.19,5.45,3.50,14.05,5.39
2012,42862006,24150875,18711131,0,16050173,15143005,907169,26811833,500,10000000,0,0,61678898,46920848,14758050,14045613,712437,763260,757597,480777,-1669288,1605960,25,235000,0,1.23,6.00,흑전,흑전,2.54,159.49,59.86,1.96,23.93,1.48,2.69,2.86,1.71,1.82,76,2700,16.83,0.47,0.21,5.66,2.96,17.90,5.78
2011,40528331,22073043,18455289,0,14333115,12615971,1717144,26195216,500,10000000,0,0,58188337,44673418,13514919,14415984,-901064,-323071,-81588,390044,3975823,-570559,15,141000,0,-0.14,10.70,적전,적전,0,174.96,54.72,1.38,23.23,1.43,-3.42,-0.31,-2.22,-0.20,-8,2638,0,0.41,0.19,8.81,-1.03,0,26.10
2010,40647970,22811015,17836955,0,14126174,11747324,2378850,26521796,500,10000000,0,0,52564487,38624186,13940301,12819342,1120960,1448402,1200858,-2843315,177230,21892,250,234967,0,2.28,0,0,0,4.41,194.18,53.26,2.04,26.52,0,0,0,0,0,1201,26706,10.20,0.46,0.23,5.22,0,10.93,5.41
2009,40476891,25386958,15089933,0,15184223,13192530,1991693,25292668,5000,1000000,0,0,46406442,35752498,10653945,9311611,1342334,1684466,1313660,5436369,-1536675,-589023,250,234967,0,2.83,21.66,119.79,116.34,5.35,192.43,60.03,2.84,22.96,1.19,5.45,5.33,3.43,3.36,1314,25477,6.70,0.35,0.19,3.48,6.00,6.56,3.44
